Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
0.000,Bluetooth,-56
0.001,Bluetooth,-56
0.031,Bluetooth,-54
0.032,Bluetooth,-54
0.091,Bluetooth,-49
0.092,Bluetooth,-50
0.156,Bluetooth,-63
0.157,Bluetooth,-63
0.256,Bluetooth,-53
0.257,Bluetooth,-54
0.286,Bluetooth,-54
0.287,Bluetooth,-54
0.320,Bluetooth,-54
0.320,Bluetooth,-55
0.410,Bluetooth,-55
0.411,Bluetooth,-55
0.474,Bluetooth,-59
0.475,Bluetooth,-59
0.538,Bluetooth,-53
0.539,Bluetooth,-54
0.569,Bluetooth,-58
0.570,Bluetooth,-58
0.602,Bluetooth,-63
0.603,Bluetooth,-63
0.632,Bluetooth,-55
0.633,Bluetooth,-55
0.696,Bluetooth,-63
0.698,Bluetooth,-63
0.729,Bluetooth,-60
0.729,Bluetooth,-60
0.757,Bluetooth,-60
0.758,Bluetooth,-61
0.790,Bluetooth,-58
0.792,Bluetooth,-58
0.820,Bluetooth,-56
0.821,Bluetooth,-56
0.853,Bluetooth,-66
0.854,Bluetooth,-66
0.883,Bluetooth,-57
0.884,Bluetooth,-57
0.913,Bluetooth,-55
0.914,Bluetooth,-55
0.976,Bluetooth,-65
0.977,Bluetooth,-63
1.036,Bluetooth,-56
1.038,Bluetooth,-56
1.099,Bluetooth,-63
1.099,Bluetooth,-61
1.131,Bluetooth,-64
1.132,Bluetooth,-63
1.162,Bluetooth,-59
1.163,Bluetooth,-58
1.195,Bluetooth,-65
1.197,Bluetooth,-65
1.255,Bluetooth,-69
1.257,Bluetooth,-68
1.288,Bluetooth,-72
1.289,Bluetooth,-74
1.319,Bluetooth,-70
1.320,Bluetooth,-69
1.410,Bluetooth,-68
1.411,Bluetooth,-68
1.445,Bluetooth,-58
1.446,Bluetooth,-60
1.474,Bluetooth,-59
1.475,Bluetooth,-59
1.539,Bluetooth,-68
1.540,Bluetooth,-67
1.570,Bluetooth,-57
1.572,Bluetooth,-57
1.602,Bluetooth,-61
1.603,Bluetooth,-60
1.636,Bluetooth,-60
1.637,Bluetooth,-60
1.693,Bluetooth,-58
1.696,Bluetooth,-57
1.730,Bluetooth,-61
1.731,Bluetooth,-61
1.761,Bluetooth,-60
1.762,Bluetooth,-59
1.791,Bluetooth,-54
1.792,Bluetooth,-54
1.886,Bluetooth,-61
1.888,Bluetooth,-62
1.919,Bluetooth,-60
1.921,Bluetooth,-60
1.975,Bluetooth,-61
1.976,Bluetooth,-62
2.005,Bluetooth,-61
2.007,Bluetooth,-60
2.039,Bluetooth,-58
2.040,Bluetooth,-58
2.097,Bluetooth,-62
2.098,Bluetooth,-61
2.131,Bluetooth,-62
2.132,Bluetooth,-63
2.162,Bluetooth,-62
2.163,Bluetooth,-61
2.193,Bluetooth,-66
2.194,Bluetooth,-67
2.260,Bluetooth,-58
2.261,Bluetooth,-58
2.319,Bluetooth,-65
2.320,Bluetooth,-64
2.352,Bluetooth,-56
2.352,Bluetooth,-55
2.444,Bluetooth,-61
2.445,Bluetooth,-61
2.477,Bluetooth,-55
2.478,Bluetooth,-55
2.508,Bluetooth,-61
2.509,Bluetooth,-61
2.541,Bluetooth,-60
2.542,Bluetooth,-59
2.570,Bluetooth,-57
2.571,Bluetooth,-57
2.601,Bluetooth,-54
2.602,Bluetooth,-56
2.634,Bluetooth,-59
2.635,Bluetooth,-58
2.695,Bluetooth,-57
2.696,Bluetooth,-57
2.728,Bluetooth,-54
2.730,Bluetooth,-54
2.765,Bluetooth,-57
2.766,Bluetooth,-57
2.858,Bluetooth,-55
2.859,Bluetooth,-54
2.892,Bluetooth,-56
2.893,Bluetooth,-56
2.923,Bluetooth,-58
2.924,Bluetooth,-58
2.959,Bluetooth,-55
2.960,Bluetooth,-54
2.991,Bluetooth,-59
2.992,Bluetooth,-57
3.089,Bluetooth,-55
3.089,Bluetooth,-55
3.122,Bluetooth,-58
3.123,Bluetooth,-59
3.153,Bluetooth,-58
3.154,Bluetooth,-58
3.219,Bluetooth,-56
3.220,Bluetooth,-57
3.281,Bluetooth,-59
3.342,Bluetooth,-56
3.344,Bluetooth,-56
3.382,Bluetooth,-59
3.383,Bluetooth,-60
3.444,Bluetooth,-60
3.445,Bluetooth,-60
3.479,Bluetooth,-55
3.482,Bluetooth,-55
3.511,Bluetooth,-58
3.511,Bluetooth,-57
3.541,Bluetooth,-60
3.543,Bluetooth,-61
3.609,Bluetooth,-59
3.610,Bluetooth,-60
3.641,Bluetooth,-54
3.642,Bluetooth,-54
3.673,Bluetooth,-58
3.674,Bluetooth,-58
3.740,Bluetooth,-61
3.741,Bluetooth,-59
3.769,Bluetooth,-55
3.770,Bluetooth,-55
3.802,Bluetooth,-58
3.803,Bluetooth,-57
3.834,Bluetooth,-60
3.835,Bluetooth,-60
3.895,Bluetooth,-55
3.896,Bluetooth,-55
3.928,Bluetooth,-58
3.930,Bluetooth,-58
3.962,Bluetooth,-60
3.963,Bluetooth,-61
49.541,Bluetooth,-63
49.542,Bluetooth,-62
49.571,Bluetooth,-64
49.573,Bluetooth,-64
49.603,Bluetooth,-62
49.604,Bluetooth,-61
49.633,Bluetooth,-62
49.635,Bluetooth,-61
49.697,Bluetooth,-62
49.698,Bluetooth,-62
49.730,Bluetooth,-66
49.731,Bluetooth,-66
49.763,Bluetooth,-62
49.764,Bluetooth,-62
49.792,Bluetooth,-62
49.793,Bluetooth,-62
49.859,Bluetooth,-67
49.859,Bluetooth,-67
49.888,Bluetooth,-63
49.889,Bluetooth,-61
49.920,Bluetooth,-62
49.920,Bluetooth,-62
49.977,Bluetooth,-66
50.042,Bluetooth,-61
50.043,Bluetooth,-62
50.077,Bluetooth,-66
50.078,Bluetooth,-66
50.138,Bluetooth,-63
50.139,Bluetooth,-62
50.171,Bluetooth,-62
50.172,Bluetooth,-61
50.205,Bluetooth,-66
50.207,Bluetooth,-65
50.235,Bluetooth,-61
50.237,Bluetooth,-61
50.300,Bluetooth,-60
50.301,Bluetooth,-60
50.330,Bluetooth,-64
50.330,Bluetooth,-65
50.364,Bluetooth,-62
50.365,Bluetooth,-61
50.395,Bluetooth,-59
50.397,Bluetooth,-61
50.430,Bluetooth,-64
50.459,Bluetooth,-64
50.461,Bluetooth,-64
50.492,Bluetooth,-62
50.493,Bluetooth,-62
50.525,Bluetooth,-60
50.527,Bluetooth,-60
50.557,Bluetooth,-64
50.558,Bluetooth,-65
50.593,Bluetooth,-61
50.594,Bluetooth,-61
50.657,Bluetooth,-59
50.658,Bluetooth,-60
50.690,Bluetooth,-64
50.691,Bluetooth,-64
50.720,Bluetooth,-61
50.721,Bluetooth,-60
50.751,Bluetooth,-61
50.753,Bluetooth,-61
50.877,Bluetooth,-60
50.878,Bluetooth,-61
50.973,Bluetooth,-63
50.974,Bluetooth,-63
51.006,Bluetooth,-61
51.007,Bluetooth,-61
51.033,Bluetooth,-62
51.034,Bluetooth,-60
51.067,Bluetooth,-63
51.069,Bluetooth,-63
51.132,Bluetooth,-61
51.133,Bluetooth,-61
51.164,Bluetooth,-60
51.164,Bluetooth,-61
51.193,Bluetooth,-63
51.194,Bluetooth,-63
51.257,Bluetooth,-61
51.258,Bluetooth,-61
51.291,Bluetooth,-61
51.291,Bluetooth,-60
51.322,Bluetooth,-64
51.322,Bluetooth,-63
51.352,Bluetooth,-60
51.353,Bluetooth,-61
51.414,Bluetooth,-61
51.415,Bluetooth,-61
51.446,Bluetooth,-62
51.447,Bluetooth,-64
51.477,Bluetooth,-62
51.478,Bluetooth,-62
51.511,Bluetooth,-61
51.512,Bluetooth,-60
51.643,Bluetooth,-61
51.645,Bluetooth,-61
51.680,Bluetooth,-63
51.681,Bluetooth,-63
51.773,Bluetooth,-60
51.773,Bluetooth,-61
51.802,Bluetooth,-62
51.804,Bluetooth,-62
51.835,Bluetooth,-62
51.836,Bluetooth,-62
51.894,Bluetooth,-60
51.895,Bluetooth,-60
51.930,Bluetooth,-63
51.931,Bluetooth,-64
52.031,Bluetooth,-64
52.032,Bluetooth,-64
52.095,Bluetooth,-62
52.098,Bluetooth,-62
52.128,Bluetooth,-60
52.129,Bluetooth,-59
52.159,Bluetooth,-64
52.160,Bluetooth,-65
52.195,Bluetooth,-62
52.196,Bluetooth,-62
52.258,Bluetooth,-62
52.259,Bluetooth,-63
52.289,Bluetooth,-61
