Distance,15.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
TXCarry,hand
RXCarry,pocket
RXPose,standing
TXPose,sitting
2.936,Bluetooth,-59
2.969,Bluetooth,-63
2.971,Bluetooth,-63
3.009,Bluetooth,-70
3.011,Bluetooth,-69
3.053,Bluetooth,-61
3.054,Bluetooth,-61
3.117,Bluetooth,-72
3.119,Bluetooth,-72
3.182,Bluetooth,-58
3.184,Bluetooth,-58
3.217,Bluetooth,-61
3.218,Bluetooth,-62
3.256,Bluetooth,-72
3.257,Bluetooth,-74
3.294,Bluetooth,-58
3.295,Bluetooth,-59
3.400,Bluetooth,-58
3.402,Bluetooth,-58
3.432,Bluetooth,-61
3.433,Bluetooth,-61
3.473,Bluetooth,-67
3.474,Bluetooth,-66
3.504,Bluetooth,-66
3.505,Bluetooth,-67
3.534,Bluetooth,-57
3.535,Bluetooth,-58
3.569,Bluetooth,-66
3.571,Bluetooth,-66
3.609,Bluetooth,-72
3.611,Bluetooth,-71
3.639,Bluetooth,-60
3.640,Bluetooth,-60
3.673,Bluetooth,-67
3.674,Bluetooth,-68
3.711,Bluetooth,-76
3.712,Bluetooth,-77
3.744,Bluetooth,-74
3.745,Bluetooth,-74
3.819,Bluetooth,-68
3.821,Bluetooth,-68
3.854,Bluetooth,-70
3.856,Bluetooth,-71
3.890,Bluetooth,-71
3.891,Bluetooth,-70
3.930,Bluetooth,-65
3.932,Bluetooth,-65
3.966,Bluetooth,-69
3.968,Bluetooth,-70
145.420,Bluetooth,-66
145.421,Bluetooth,-65
145.455,Bluetooth,-61
145.456,Bluetooth,-60
145.493,Bluetooth,-59
145.495,Bluetooth,-60
145.532,Bluetooth,-73
145.534,Bluetooth,-72
145.754,Bluetooth,-62
145.756,Bluetooth,-63
145.789,Bluetooth,-61
145.790,Bluetooth,-61
145.821,Bluetooth,-69
145.822,Bluetooth,-68
145.855,Bluetooth,-68
145.857,Bluetooth,-68
145.888,Bluetooth,-64
145.889,Bluetooth,-65
145.922,Bluetooth,-61
145.924,Bluetooth,-60
145.961,Bluetooth,-64
145.962,Bluetooth,-66
146.002,Bluetooth,-59
146.003,Bluetooth,-58
146.112,Bluetooth,-59
146.113,Bluetooth,-58
146.152,Bluetooth,-59
146.154,Bluetooth,-60
146.184,Bluetooth,-68
146.185,Bluetooth,-68
146.215,Bluetooth,-60
146.216,Bluetooth,-61
146.254,Bluetooth,-61
146.255,Bluetooth,-62
146.315,Bluetooth,-73
146.317,Bluetooth,-75
146.353,Bluetooth,-60
146.354,Bluetooth,-60
146.385,Bluetooth,-60
146.386,Bluetooth,-60
146.418,Bluetooth,-78
146.420,Bluetooth,-78
146.543,Bluetooth,-72
146.545,Bluetooth,-72
146.616,Bluetooth,-61
146.617,Bluetooth,-61
146.646,Bluetooth,-61
146.647,Bluetooth,-59
146.679,Bluetooth,-70
146.681,Bluetooth,-68
146.719,Bluetooth,-60
146.720,Bluetooth,-60
146.757,Bluetooth,-61
146.759,Bluetooth,-60
146.795,Bluetooth,-69
146.797,Bluetooth,-69
146.833,Bluetooth,-60
146.835,Bluetooth,-60
146.867,Bluetooth,-60
146.868,Bluetooth,-61
146.944,Bluetooth,-61
146.945,Bluetooth,-61
146.980,Bluetooth,-60
146.982,Bluetooth,-61
147.011,Bluetooth,-71
147.013,Bluetooth,-70
147.048,Bluetooth,-61
147.049,Bluetooth,-61
147.080,Bluetooth,-61
147.082,Bluetooth,-61
147.112,Bluetooth,-62
147.114,Bluetooth,-62
147.147,Bluetooth,-70
147.148,Bluetooth,-70
147.184,Bluetooth,-61
147.185,Bluetooth,-61
147.225,Bluetooth,-61
147.226,Bluetooth,-61
147.258,Bluetooth,-69
147.259,Bluetooth,-69
147.292,Bluetooth,-61
147.294,Bluetooth,-61
147.395,Bluetooth,-68
147.432,Bluetooth,-60
147.434,Bluetooth,-61
147.473,Bluetooth,-62
147.474,Bluetooth,-61
147.510,Bluetooth,-67
147.512,Bluetooth,-67
147.541,Bluetooth,-61
147.542,Bluetooth,-61
147.576,Bluetooth,-64
147.578,Bluetooth,-62
147.651,Bluetooth,-61
147.652,Bluetooth,-62
147.692,Bluetooth,-62
147.694,Bluetooth,-63
147.731,Bluetooth,-66
147.732,Bluetooth,-66
147.794,Bluetooth,-60
147.796,Bluetooth,-61
147.834,Bluetooth,-62
147.863,Bluetooth,-64
147.864,Bluetooth,-64
147.931,Bluetooth,-62
147.932,Bluetooth,-61
147.969,Bluetooth,-61
147.970,Bluetooth,-61
148.010,Bluetooth,-59
148.012,Bluetooth,-58
148.039,Bluetooth,-58
148.041,Bluetooth,-59
148.074,Bluetooth,-60
148.076,Bluetooth,-62
148.103,Bluetooth,-61
148.104,Bluetooth,-62
148.144,Bluetooth,-60
148.145,Bluetooth,-59
148.180,Bluetooth,-61
148.181,Bluetooth,-60
148.216,Bluetooth,-60
148.218,Bluetooth,-61
148.254,Bluetooth,-59
148.255,Bluetooth,-59
148.288,Bluetooth,-60
148.289,Bluetooth,-59
148.318,Bluetooth,-60
148.319,Bluetooth,-60
148.394,Bluetooth,-60
148.395,Bluetooth,-59
148.434,Bluetooth,-61
148.436,Bluetooth,-60
148.473,Bluetooth,-63
148.474,Bluetooth,-61
148.506,Bluetooth,-60
148.508,Bluetooth,-60
148.635,Bluetooth,-58
148.637,Bluetooth,-60
148.703,Bluetooth,-62
148.742,Bluetooth,-60
148.744,Bluetooth,-61
148.780,Bluetooth,-61
148.780,Bluetooth,-61
148.819,Bluetooth,-62
148.821,Bluetooth,-64
148.856,Bluetooth,-59
148.857,Bluetooth,-60
148.892,Bluetooth,-61
148.929,Bluetooth,-62
148.931,Bluetooth,-62
149.007,Bluetooth,-61
149.008,Bluetooth,-59
149.078,Bluetooth,-63
149.080,Bluetooth,-62
149.151,Bluetooth,-60
149.152,Bluetooth,-60
149.182,Bluetooth,-62
149.183,Bluetooth,-62
149.252,Bluetooth,-61
149.253,Bluetooth,-61
149.313,Bluetooth,-63
149.315,Bluetooth,-63
149.351,Bluetooth,-59
149.353,Bluetooth,-59
149.389,Bluetooth,-62
149.391,Bluetooth,-61
281.755,Bluetooth,-65
281.759,Bluetooth,-65
281.790,Bluetooth,-61
281.791,Bluetooth,-61
281.863,Bluetooth,-59
281.865,Bluetooth,-59
281.903,Bluetooth,-70
281.905,Bluetooth,-71
281.944,Bluetooth,-72
282.051,Bluetooth,-66
282.053,Bluetooth,-65
282.089,Bluetooth,-61
282.091,Bluetooth,-61
282.121,Bluetooth,-63
282.122,Bluetooth,-63
282.149,Bluetooth,-68
282.150,Bluetooth,-68
282.190,Bluetooth,-67
282.191,Bluetooth,-68
282.256,Bluetooth,-72
282.257,Bluetooth,-72
282.297,Bluetooth,-66
282.298,Bluetooth,-67
282.333,Bluetooth,-67
282.335,Bluetooth,-67
282.373,Bluetooth,-71
282.374,Bluetooth,-71
282.414,Bluetooth,-69
282.415,Bluetooth,-69
282.446,Bluetooth,-64
282.447,Bluetooth,-64
282.518,Bluetooth,-66
282.520,Bluetooth,-69
282.548,Bluetooth,-69
282.550,Bluetooth,-70
282.582,Bluetooth,-63
282.583,Bluetooth,-63
282.688,Bluetooth,-62
282.690,Bluetooth,-62
282.724,Bluetooth,-62
282.725,Bluetooth,-62
282.759,Bluetooth,-68
282.760,Bluetooth,-68
282.796,Bluetooth,-71
282.797,Bluetooth,-71
282.831,Bluetooth,-62
282.832,Bluetooth,-62
282.863,Bluetooth,-68
282.864,Bluetooth,-67
283.010,Bluetooth,-72
283.011,Bluetooth,-72
283.040,Bluetooth,-72
283.041,Bluetooth,-72
283.108,Bluetooth,-66
283.109,Bluetooth,-67
283.141,Bluetooth,-72
283.143,Bluetooth,-72
283.177,Bluetooth,-61
283.178,Bluetooth,-61
283.209,Bluetooth,-65
283.211,Bluetooth,-65
283.279,Bluetooth,-72
283.280,Bluetooth,-72
283.316,Bluetooth,-61
283.317,Bluetooth,-61
283.382,Bluetooth,-71
283.384,Bluetooth,-72
283.418,Bluetooth,-59
283.507,Bluetooth,-71
283.509,Bluetooth,-71
283.538,Bluetooth,-59
283.540,Bluetooth,-60
283.641,Bluetooth,-71
283.642,Bluetooth,-72
283.676,Bluetooth,-59
283.677,Bluetooth,-59
283.708,Bluetooth,-62
283.709,Bluetooth,-63
283.740,Bluetooth,-71
283.742,Bluetooth,-70
283.772,Bluetooth,-59
283.772,Bluetooth,-58
283.802,Bluetooth,-58
283.803,Bluetooth,-59
283.913,Bluetooth,-59
283.915,Bluetooth,-60
283.949,Bluetooth,-63
283.950,Bluetooth,-63
283.990,Bluetooth,-72
283.991,Bluetooth,-72
284.064,Bluetooth,-62
284.065,Bluetooth,-64
284.103,Bluetooth,-73
284.104,Bluetooth,-73
284.138,Bluetooth,-60
284.140,Bluetooth,-59
284.177,Bluetooth,-63
284.178,Bluetooth,-63
284.216,Bluetooth,-73
284.217,Bluetooth,-72
284.252,Bluetooth,-59
284.254,Bluetooth,-61
284.285,Bluetooth,-62
284.288,Bluetooth,-62
284.315,Bluetooth,-62
284.316,Bluetooth,-61
284.347,Bluetooth,-71
284.349,Bluetooth,-70
284.450,Bluetooth,-70
284.451,Bluetooth,-70
284.487,Bluetooth,-59
284.489,Bluetooth,-58
284.562,Bluetooth,-62
284.563,Bluetooth,-63
284.707,Bluetooth,-71
284.709,Bluetooth,-71
284.784,Bluetooth,-64
284.785,Bluetooth,-64
284.826,Bluetooth,-70
284.827,Bluetooth,-71
284.858,Bluetooth,-61
284.859,Bluetooth,-60
284.894,Bluetooth,-64
284.895,Bluetooth,-63
284.934,Bluetooth,-72
284.936,Bluetooth,-72
284.970,Bluetooth,-61
284.971,Bluetooth,-61
285.005,Bluetooth,-64
285.007,Bluetooth,-64
285.037,Bluetooth,-64
285.038,Bluetooth,-64
285.072,Bluetooth,-72
285.074,Bluetooth,-72
285.106,Bluetooth,-60
285.108,Bluetooth,-61
285.146,Bluetooth,-65
285.148,Bluetooth,-66
285.181,Bluetooth,-72
285.182,Bluetooth,-73
285.216,Bluetooth,-62
285.217,Bluetooth,-61
285.249,Bluetooth,-65
285.250,Bluetooth,-66
285.285,Bluetooth,-72
285.287,Bluetooth,-73
285.317,Bluetooth,-72
285.319,Bluetooth,-73
285.349,Bluetooth,-58
285.351,Bluetooth,-59
285.388,Bluetooth,-65
285.389,Bluetooth,-64
285.420,Bluetooth,-72
285.422,Bluetooth,-72
285.448,Bluetooth,-61
285.449,Bluetooth,-61
285.562,Bluetooth,-72
285.563,Bluetooth,-72
285.595,Bluetooth,-61
285.597,Bluetooth,-61
285.626,Bluetooth,-66
285.628,Bluetooth,-67
285.691,Bluetooth,-62
285.692,Bluetooth,-61
421.352,Bluetooth,-70
421.354,Bluetooth,-71
421.384,Bluetooth,-59
421.385,Bluetooth,-59
421.423,Bluetooth,-67
421.424,Bluetooth,-67
421.492,Bluetooth,-59
421.493,Bluetooth,-59
421.532,Bluetooth,-68
421.534,Bluetooth,-67
421.564,Bluetooth,-73
421.566,Bluetooth,-73
421.639,Bluetooth,-67
421.641,Bluetooth,-67
421.680,Bluetooth,-72
421.682,Bluetooth,-72
421.712,Bluetooth,-71
421.714,Bluetooth,-71
421.751,Bluetooth,-58
421.752,Bluetooth,-58
421.789,Bluetooth,-67
421.820,Bluetooth,-68
421.821,Bluetooth,-69
421.893,Bluetooth,-70
421.894,Bluetooth,-69
421.931,Bluetooth,-67
421.933,Bluetooth,-68
421.961,Bluetooth,-57
421.963,Bluetooth,-57
422.000,Bluetooth,-67
422.002,Bluetooth,-68
422.040,Bluetooth,-65
422.041,Bluetooth,-64
422.073,Bluetooth,-63
422.075,Bluetooth,-63
422.107,Bluetooth,-58
422.109,Bluetooth,-58
422.142,Bluetooth,-65
422.143,Bluetooth,-66
422.180,Bluetooth,-63
422.182,Bluetooth,-63
422.209,Bluetooth,-59
422.211,Bluetooth,-59
422.244,Bluetooth,-65
422.246,Bluetooth,-65
422.277,Bluetooth,-66
422.278,Bluetooth,-67
422.312,Bluetooth,-65
422.313,Bluetooth,-65
422.350,Bluetooth,-69
422.351,Bluetooth,-70
422.384,Bluetooth,-80
422.386,Bluetooth,-81
422.418,Bluetooth,-73
422.420,Bluetooth,-74
422.448,Bluetooth,-65
422.450,Bluetooth,-64
422.482,Bluetooth,-75
422.483,Bluetooth,-74
422.515,Bluetooth,-73
422.516,Bluetooth,-73
422.659,Bluetooth,-66
422.660,Bluetooth,-66
422.689,Bluetooth,-61
422.691,Bluetooth,-62
422.831,Bluetooth,-62
422.864,Bluetooth,-73
422.866,Bluetooth,-73
422.900,Bluetooth,-67
422.902,Bluetooth,-67
422.938,Bluetooth,-64
423.031,Bluetooth,-68
423.033,Bluetooth,-68
423.064,Bluetooth,-61
423.103,Bluetooth,-71
423.105,Bluetooth,-71
423.137,Bluetooth,-70
423.139,Bluetooth,-71
423.166,Bluetooth,-61
423.167,Bluetooth,-61
423.202,Bluetooth,-70
423.203,Bluetooth,-69
423.243,Bluetooth,-74
423.244,Bluetooth,-74
423.273,Bluetooth,-73
423.274,Bluetooth,-73
423.301,Bluetooth,-59
423.302,Bluetooth,-61
423.339,Bluetooth,-68
423.340,Bluetooth,-69
423.371,Bluetooth,-72
423.373,Bluetooth,-72
423.405,Bluetooth,-60
423.406,Bluetooth,-61
423.479,Bluetooth,-72
423.550,Bluetooth,-61
423.552,Bluetooth,-61
423.581,Bluetooth,-76
423.582,Bluetooth,-77
423.614,Bluetooth,-68
423.616,Bluetooth,-67
423.650,Bluetooth,-60
423.651,Bluetooth,-61
423.683,Bluetooth,-71
423.685,Bluetooth,-73
423.724,Bluetooth,-69
423.726,Bluetooth,-69
423.755,Bluetooth,-69
423.757,Bluetooth,-69
423.787,Bluetooth,-61
423.788,Bluetooth,-61
423.854,Bluetooth,-69
423.855,Bluetooth,-69
423.887,Bluetooth,-59
423.889,Bluetooth,-60
423.928,Bluetooth,-71
423.930,Bluetooth,-70
423.965,Bluetooth,-68
423.967,Bluetooth,-69
423.996,Bluetooth,-68
423.998,Bluetooth,-68
424.031,Bluetooth,-60
424.032,Bluetooth,-60
424.067,Bluetooth,-71
424.068,Bluetooth,-71
424.104,Bluetooth,-67
424.105,Bluetooth,-69
424.178,Bluetooth,-74
424.179,Bluetooth,-73
424.255,Bluetooth,-58
424.256,Bluetooth,-58
424.307,Bluetooth,-73
424.308,Bluetooth,-74
424.340,Bluetooth,-68
424.342,Bluetooth,-68
424.372,Bluetooth,-59
424.374,Bluetooth,-60
424.406,Bluetooth,-73
424.408,Bluetooth,-74
424.445,Bluetooth,-68
424.447,Bluetooth,-66
424.475,Bluetooth,-67
424.476,Bluetooth,-68
424.504,Bluetooth,-60
424.505,Bluetooth,-60
424.542,Bluetooth,-73
424.543,Bluetooth,-73
424.576,Bluetooth,-69
424.578,Bluetooth,-69
424.608,Bluetooth,-59
424.610,Bluetooth,-60
424.648,Bluetooth,-72
424.650,Bluetooth,-73
424.687,Bluetooth,-70
424.688,Bluetooth,-71
424.781,Bluetooth,-72
424.782,Bluetooth,-71
424.814,Bluetooth,-70
424.816,Bluetooth,-70
424.850,Bluetooth,-60
424.852,Bluetooth,-60
424.884,Bluetooth,-75
424.886,Bluetooth,-74
424.919,Bluetooth,-69
424.920,Bluetooth,-69
424.957,Bluetooth,-69
424.958,Bluetooth,-68
424.985,Bluetooth,-59
424.986,Bluetooth,-61
425.021,Bluetooth,-73
425.022,Bluetooth,-72
425.059,Bluetooth,-69
425.088,Bluetooth,-59
425.090,Bluetooth,-60
425.167,Bluetooth,-68
425.168,Bluetooth,-69
425.201,Bluetooth,-60
425.202,Bluetooth,-59
425.281,Bluetooth,-68
425.282,Bluetooth,-67
