Distance,15.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
2.438,Bluetooth,-56
2.439,Bluetooth,-58
2.575,Bluetooth,-57
2.577,Bluetooth,-57
2.611,Bluetooth,-65
2.613,Bluetooth,-65
2.644,Bluetooth,-60
2.645,Bluetooth,-60
2.678,Bluetooth,-57
2.680,Bluetooth,-59
2.744,Bluetooth,-68
2.745,Bluetooth,-67
2.778,Bluetooth,-64
2.780,Bluetooth,-64
2.809,Bluetooth,-58
2.810,Bluetooth,-58
2.840,Bluetooth,-66
2.841,Bluetooth,-66
2.877,Bluetooth,-66
2.878,Bluetooth,-64
2.916,Bluetooth,-64
2.918,Bluetooth,-65
2.986,Bluetooth,-60
2.987,Bluetooth,-60
3.020,Bluetooth,-64
3.021,Bluetooth,-64
3.057,Bluetooth,-59
3.058,Bluetooth,-58
3.094,Bluetooth,-67
3.095,Bluetooth,-66
3.127,Bluetooth,-63
3.129,Bluetooth,-64
3.166,Bluetooth,-57
3.168,Bluetooth,-58
3.205,Bluetooth,-66
3.206,Bluetooth,-66
3.236,Bluetooth,-63
3.238,Bluetooth,-63
3.277,Bluetooth,-57
3.278,Bluetooth,-59
3.349,Bluetooth,-69
3.351,Bluetooth,-69
3.491,Bluetooth,-64
3.492,Bluetooth,-63
3.525,Bluetooth,-58
3.527,Bluetooth,-57
3.559,Bluetooth,-69
3.560,Bluetooth,-68
3.590,Bluetooth,-68
3.591,Bluetooth,-69
3.808,Bluetooth,-67
3.809,Bluetooth,-65
3.878,Bluetooth,-57
3.879,Bluetooth,-60
61.381,Bluetooth,-88
61.382,Bluetooth,-86
61.417,Bluetooth,-69
61.418,Bluetooth,-69
61.451,Bluetooth,-82
61.453,Bluetooth,-82
61.483,Bluetooth,-88
61.520,Bluetooth,-69
61.522,Bluetooth,-68
61.560,Bluetooth,-82
61.561,Bluetooth,-82
61.590,Bluetooth,-82
61.591,Bluetooth,-82
61.666,Bluetooth,-70
61.667,Bluetooth,-68
61.702,Bluetooth,-81
61.704,Bluetooth,-81
61.737,Bluetooth,-89
61.738,Bluetooth,-90
61.804,Bluetooth,-80
61.841,Bluetooth,-85
61.842,Bluetooth,-85
61.903,Bluetooth,-69
61.904,Bluetooth,-67
61.936,Bluetooth,-78
61.938,Bluetooth,-78
62.014,Bluetooth,-67
62.016,Bluetooth,-67
62.050,Bluetooth,-78
62.052,Bluetooth,-78
62.121,Bluetooth,-66
62.122,Bluetooth,-68
62.156,Bluetooth,-77
62.156,Bluetooth,-77
62.253,Bluetooth,-69
62.254,Bluetooth,-68
62.290,Bluetooth,-77
62.292,Bluetooth,-77
62.324,Bluetooth,-94
62.326,Bluetooth,-93
62.358,Bluetooth,-68
62.359,Bluetooth,-68
62.548,Bluetooth,-79
62.550,Bluetooth,-79
62.655,Bluetooth,-79
62.656,Bluetooth,-79
62.691,Bluetooth,-87
62.692,Bluetooth,-87
62.730,Bluetooth,-70
62.732,Bluetooth,-69
62.762,Bluetooth,-79
62.763,Bluetooth,-80
62.863,Bluetooth,-68
62.864,Bluetooth,-69
62.894,Bluetooth,-79
62.896,Bluetooth,-79
62.932,Bluetooth,-84
62.934,Bluetooth,-85
62.964,Bluetooth,-68
62.966,Bluetooth,-69
63.036,Bluetooth,-84
63.037,Bluetooth,-85
63.140,Bluetooth,-84
63.141,Bluetooth,-83
63.171,Bluetooth,-85
63.172,Bluetooth,-85
63.206,Bluetooth,-69
63.207,Bluetooth,-69
63.246,Bluetooth,-79
63.355,Bluetooth,-79
63.357,Bluetooth,-79
63.385,Bluetooth,-79
63.387,Bluetooth,-79
63.418,Bluetooth,-91
63.419,Bluetooth,-91
63.486,Bluetooth,-79
63.487,Bluetooth,-79
63.580,Bluetooth,-68
63.582,Bluetooth,-69
63.675,Bluetooth,-67
63.677,Bluetooth,-68
63.705,Bluetooth,-68
63.707,Bluetooth,-68
63.736,Bluetooth,-79
63.738,Bluetooth,-80
63.770,Bluetooth,-86
63.772,Bluetooth,-87
63.799,Bluetooth,-66
63.801,Bluetooth,-68
63.836,Bluetooth,-79
63.838,Bluetooth,-79
63.879,Bluetooth,-82
63.881,Bluetooth,-83
63.942,Bluetooth,-67
63.943,Bluetooth,-67
64.009,Bluetooth,-79
64.012,Bluetooth,-78
64.046,Bluetooth,-67
64.047,Bluetooth,-68
64.084,Bluetooth,-76
64.085,Bluetooth,-77
64.117,Bluetooth,-76
64.118,Bluetooth,-76
64.148,Bluetooth,-76
64.149,Bluetooth,-76
64.177,Bluetooth,-66
64.178,Bluetooth,-67
64.208,Bluetooth,-78
64.209,Bluetooth,-77
64.422,Bluetooth,-68
64.423,Bluetooth,-67
64.459,Bluetooth,-77
64.460,Bluetooth,-78
64.497,Bluetooth,-74
64.498,Bluetooth,-75
64.533,Bluetooth,-68
64.535,Bluetooth,-66
64.569,Bluetooth,-79
64.570,Bluetooth,-79
64.604,Bluetooth,-74
64.605,Bluetooth,-74
64.638,Bluetooth,-67
64.639,Bluetooth,-67
64.675,Bluetooth,-81
64.677,Bluetooth,-80
64.716,Bluetooth,-74
64.717,Bluetooth,-75
64.753,Bluetooth,-67
64.754,Bluetooth,-67
64.869,Bluetooth,-73
64.871,Bluetooth,-73
64.902,Bluetooth,-67
64.903,Bluetooth,-67
64.939,Bluetooth,-81
64.940,Bluetooth,-81
64.969,Bluetooth,-73
64.971,Bluetooth,-74
65.041,Bluetooth,-82
65.042,Bluetooth,-81
65.078,Bluetooth,-74
65.080,Bluetooth,-74
65.143,Bluetooth,-67
65.145,Bluetooth,-67
65.212,Bluetooth,-75
65.214,Bluetooth,-75
65.275,Bluetooth,-83
65.276,Bluetooth,-84
136.464,Bluetooth,-58
136.465,Bluetooth,-57
136.495,Bluetooth,-65
136.496,Bluetooth,-66
136.526,Bluetooth,-70
136.528,Bluetooth,-71
136.557,Bluetooth,-68
136.559,Bluetooth,-67
136.590,Bluetooth,-57
136.590,Bluetooth,-57
136.623,Bluetooth,-75
136.624,Bluetooth,-75
136.656,Bluetooth,-61
136.658,Bluetooth,-61
136.766,Bluetooth,-62
136.768,Bluetooth,-62
136.801,Bluetooth,-62
136.802,Bluetooth,-61
136.839,Bluetooth,-71
136.841,Bluetooth,-72
136.909,Bluetooth,-65
136.910,Bluetooth,-65
136.952,Bluetooth,-81
136.953,Bluetooth,-81
136.983,Bluetooth,-83
136.985,Bluetooth,-82
137.020,Bluetooth,-70
137.021,Bluetooth,-69
137.083,Bluetooth,-66
137.085,Bluetooth,-66
137.187,Bluetooth,-61
137.188,Bluetooth,-61
137.256,Bluetooth,-74
137.258,Bluetooth,-74
137.323,Bluetooth,-59
137.325,Bluetooth,-61
137.358,Bluetooth,-64
137.360,Bluetooth,-65
137.398,Bluetooth,-62
137.400,Bluetooth,-62
137.433,Bluetooth,-62
137.434,Bluetooth,-62
137.462,Bluetooth,-71
137.464,Bluetooth,-71
137.498,Bluetooth,-72
137.500,Bluetooth,-73
137.533,Bluetooth,-61
137.534,Bluetooth,-62
137.597,Bluetooth,-73
137.598,Bluetooth,-72
137.668,Bluetooth,-61
137.669,Bluetooth,-59
137.701,Bluetooth,-66
137.703,Bluetooth,-66
137.740,Bluetooth,-71
137.742,Bluetooth,-72
137.777,Bluetooth,-61
137.779,Bluetooth,-61
137.817,Bluetooth,-61
137.818,Bluetooth,-63
138.067,Bluetooth,-68
138.068,Bluetooth,-69
138.104,Bluetooth,-77
138.106,Bluetooth,-76
138.142,Bluetooth,-63
138.143,Bluetooth,-62
138.174,Bluetooth,-58
138.176,Bluetooth,-59
138.253,Bluetooth,-62
138.254,Bluetooth,-64
138.285,Bluetooth,-61
138.287,Bluetooth,-61
138.317,Bluetooth,-58
138.319,Bluetooth,-58
138.351,Bluetooth,-63
138.352,Bluetooth,-62
138.392,Bluetooth,-60
138.429,Bluetooth,-63
138.430,Bluetooth,-64
138.464,Bluetooth,-65
138.532,Bluetooth,-69
138.532,Bluetooth,-70
138.598,Bluetooth,-67
138.600,Bluetooth,-69
138.635,Bluetooth,-63
138.636,Bluetooth,-64
138.675,Bluetooth,-69
138.676,Bluetooth,-69
138.713,Bluetooth,-75
138.715,Bluetooth,-76
138.818,Bluetooth,-65
138.820,Bluetooth,-66
138.853,Bluetooth,-66
138.854,Bluetooth,-67
138.961,Bluetooth,-72
138.963,Bluetooth,-72
138.999,Bluetooth,-61
139.000,Bluetooth,-60
139.035,Bluetooth,-59
139.036,Bluetooth,-60
139.069,Bluetooth,-66
139.138,Bluetooth,-61
139.139,Bluetooth,-62
139.177,Bluetooth,-68
139.179,Bluetooth,-69
139.241,Bluetooth,-61
139.242,Bluetooth,-60
139.309,Bluetooth,-69
139.311,Bluetooth,-69
139.349,Bluetooth,-65
139.383,Bluetooth,-70
139.417,Bluetooth,-70
139.418,Bluetooth,-70
139.486,Bluetooth,-66
139.488,Bluetooth,-66
139.517,Bluetooth,-70
139.519,Bluetooth,-69
139.549,Bluetooth,-68
139.551,Bluetooth,-68
139.590,Bluetooth,-65
139.591,Bluetooth,-64
139.620,Bluetooth,-66
139.621,Bluetooth,-66
139.657,Bluetooth,-68
139.659,Bluetooth,-67
139.694,Bluetooth,-64
139.696,Bluetooth,-65
139.725,Bluetooth,-63
139.727,Bluetooth,-62
139.761,Bluetooth,-63
139.763,Bluetooth,-64
139.792,Bluetooth,-63
139.794,Bluetooth,-65
139.829,Bluetooth,-63
139.831,Bluetooth,-63
139.859,Bluetooth,-60
139.861,Bluetooth,-61
139.895,Bluetooth,-60
139.896,Bluetooth,-61
140.001,Bluetooth,-59
140.002,Bluetooth,-59
140.035,Bluetooth,-61
140.037,Bluetooth,-61
140.110,Bluetooth,-60
140.112,Bluetooth,-61
140.150,Bluetooth,-62
140.151,Bluetooth,-61
140.181,Bluetooth,-63
140.183,Bluetooth,-62
140.218,Bluetooth,-59
140.220,Bluetooth,-60
140.253,Bluetooth,-59
140.255,Bluetooth,-60
140.294,Bluetooth,-64
140.296,Bluetooth,-64
140.365,Bluetooth,-60
140.366,Bluetooth,-59
140.401,Bluetooth,-59
140.402,Bluetooth,-59
140.434,Bluetooth,-63
140.436,Bluetooth,-63
199.624,Bluetooth,-66
199.626,Bluetooth,-67
199.657,Bluetooth,-83
199.659,Bluetooth,-83
199.695,Bluetooth,-71
199.697,Bluetooth,-71
199.801,Bluetooth,-77
199.802,Bluetooth,-79
199.831,Bluetooth,-71
199.833,Bluetooth,-71
199.863,Bluetooth,-68
199.865,Bluetooth,-67
199.900,Bluetooth,-75
199.902,Bluetooth,-73
200.070,Bluetooth,-72
200.072,Bluetooth,-71
200.106,Bluetooth,-70
200.108,Bluetooth,-71
200.145,Bluetooth,-74
200.146,Bluetooth,-74
200.175,Bluetooth,-71
200.177,Bluetooth,-71
200.325,Bluetooth,-71
200.327,Bluetooth,-71
200.360,Bluetooth,-70
200.361,Bluetooth,-70
200.462,Bluetooth,-70
200.464,Bluetooth,-70
200.503,Bluetooth,-74
200.505,Bluetooth,-73
200.568,Bluetooth,-71
200.569,Bluetooth,-72
200.608,Bluetooth,-69
200.609,Bluetooth,-68
200.790,Bluetooth,-69
200.792,Bluetooth,-69
200.822,Bluetooth,-67
200.824,Bluetooth,-67
200.859,Bluetooth,-81
200.961,Bluetooth,-67
200.963,Bluetooth,-67
200.998,Bluetooth,-90
201.000,Bluetooth,-90
201.027,Bluetooth,-71
201.029,Bluetooth,-70
201.059,Bluetooth,-68
201.061,Bluetooth,-68
201.163,Bluetooth,-72
201.165,Bluetooth,-71
201.203,Bluetooth,-68
201.205,Bluetooth,-68
201.233,Bluetooth,-82
201.235,Bluetooth,-82
201.263,Bluetooth,-72
201.265,Bluetooth,-73
201.304,Bluetooth,-68
201.306,Bluetooth,-69
201.339,Bluetooth,-83
201.341,Bluetooth,-83
201.402,Bluetooth,-75
201.403,Bluetooth,-75
201.477,Bluetooth,-84
201.479,Bluetooth,-85
201.511,Bluetooth,-79
201.512,Bluetooth,-80
201.543,Bluetooth,-68
201.545,Bluetooth,-69
201.573,Bluetooth,-84
201.575,Bluetooth,-84
201.684,Bluetooth,-70
201.686,Bluetooth,-69
201.714,Bluetooth,-82
201.716,Bluetooth,-81
201.745,Bluetooth,-76
201.746,Bluetooth,-78
201.779,Bluetooth,-69
201.780,Bluetooth,-69
201.846,Bluetooth,-82
201.848,Bluetooth,-82
201.875,Bluetooth,-81
201.877,Bluetooth,-80
201.906,Bluetooth,-70
201.908,Bluetooth,-70
202.018,Bluetooth,-73
202.019,Bluetooth,-73
202.048,Bluetooth,-73
202.049,Bluetooth,-73
202.086,Bluetooth,-81
202.088,Bluetooth,-81
202.116,Bluetooth,-76
202.117,Bluetooth,-77
202.154,Bluetooth,-71
202.156,Bluetooth,-69
202.192,Bluetooth,-88
202.194,Bluetooth,-88
202.230,Bluetooth,-70
202.268,Bluetooth,-69
202.269,Bluetooth,-68
202.306,Bluetooth,-93
202.308,Bluetooth,-92
202.342,Bluetooth,-70
202.344,Bluetooth,-70
202.381,Bluetooth,-68
202.383,Bluetooth,-69
202.561,Bluetooth,-76
202.563,Bluetooth,-77
202.597,Bluetooth,-70
202.598,Bluetooth,-71
202.631,Bluetooth,-71
202.633,Bluetooth,-71
202.663,Bluetooth,-79
202.665,Bluetooth,-78
202.700,Bluetooth,-72
202.701,Bluetooth,-72
202.805,Bluetooth,-74
202.833,Bluetooth,-71
202.835,Bluetooth,-72
202.870,Bluetooth,-69
202.872,Bluetooth,-69
202.903,Bluetooth,-74
202.905,Bluetooth,-74
202.942,Bluetooth,-70
202.944,Bluetooth,-70
202.976,Bluetooth,-70
202.978,Bluetooth,-69
203.013,Bluetooth,-74
203.015,Bluetooth,-74
203.044,Bluetooth,-74
203.046,Bluetooth,-73
203.083,Bluetooth,-70
203.148,Bluetooth,-74
203.177,Bluetooth,-69
203.178,Bluetooth,-70
203.256,Bluetooth,-75
203.258,Bluetooth,-74
203.288,Bluetooth,-75
203.289,Bluetooth,-74
203.317,Bluetooth,-69
203.319,Bluetooth,-71
203.357,Bluetooth,-69
203.359,Bluetooth,-69
203.387,Bluetooth,-75
203.389,Bluetooth,-75
203.426,Bluetooth,-68
203.427,Bluetooth,-69
203.461,Bluetooth,-69
203.463,Bluetooth,-69
203.523,Bluetooth,-74
203.526,Bluetooth,-76
203.553,Bluetooth,-69
276.019,Bluetooth,-72
276.089,Bluetooth,-68
276.091,Bluetooth,-68
276.119,Bluetooth,-75
276.122,Bluetooth,-74
276.188,Bluetooth,-66
276.189,Bluetooth,-68
276.219,Bluetooth,-66
276.221,Bluetooth,-66
276.316,Bluetooth,-58
276.317,Bluetooth,-59
276.353,Bluetooth,-60
276.355,Bluetooth,-60
276.386,Bluetooth,-57
276.388,Bluetooth,-57
276.558,Bluetooth,-60
276.559,Bluetooth,-59
276.592,Bluetooth,-63
276.594,Bluetooth,-62
276.622,Bluetooth,-57
276.624,Bluetooth,-59
276.656,Bluetooth,-60
276.657,Bluetooth,-60
276.690,Bluetooth,-62
276.801,Bluetooth,-60
276.802,Bluetooth,-59
276.835,Bluetooth,-63
276.837,Bluetooth,-62
276.866,Bluetooth,-55
276.868,Bluetooth,-55
276.897,Bluetooth,-59
276.898,Bluetooth,-59
276.935,Bluetooth,-63
276.937,Bluetooth,-62
277.002,Bluetooth,-67
277.004,Bluetooth,-69
277.040,Bluetooth,-65
277.042,Bluetooth,-66
277.119,Bluetooth,-65
277.123,Bluetooth,-64
277.154,Bluetooth,-61
277.155,Bluetooth,-61
277.227,Bluetooth,-58
277.229,Bluetooth,-59
277.267,Bluetooth,-71
277.269,Bluetooth,-71
277.308,Bluetooth,-72
277.415,Bluetooth,-66
277.417,Bluetooth,-65
277.453,Bluetooth,-62
277.455,Bluetooth,-62
277.485,Bluetooth,-63
277.486,Bluetooth,-63
277.513,Bluetooth,-68
277.514,Bluetooth,-67
277.554,Bluetooth,-67
277.555,Bluetooth,-68
277.620,Bluetooth,-73
277.621,Bluetooth,-72
277.661,Bluetooth,-66
277.662,Bluetooth,-67
277.697,Bluetooth,-67
277.699,Bluetooth,-66
277.737,Bluetooth,-70
277.738,Bluetooth,-70
277.778,Bluetooth,-69
277.779,Bluetooth,-68
277.810,Bluetooth,-64
277.811,Bluetooth,-64
277.882,Bluetooth,-66
277.884,Bluetooth,-67
277.912,Bluetooth,-70
277.914,Bluetooth,-71
277.946,Bluetooth,-62
277.947,Bluetooth,-62
278.052,Bluetooth,-63
278.054,Bluetooth,-62
278.088,Bluetooth,-62
278.089,Bluetooth,-63
278.123,Bluetooth,-67
278.124,Bluetooth,-68
278.160,Bluetooth,-69
278.161,Bluetooth,-71
278.195,Bluetooth,-62
278.196,Bluetooth,-62
278.227,Bluetooth,-69
278.228,Bluetooth,-67
278.374,Bluetooth,-71
278.375,Bluetooth,-72
278.404,Bluetooth,-71
278.405,Bluetooth,-72
278.472,Bluetooth,-66
278.473,Bluetooth,-67
278.505,Bluetooth,-72
278.507,Bluetooth,-72
278.541,Bluetooth,-61
278.542,Bluetooth,-62
278.573,Bluetooth,-65
278.575,Bluetooth,-64
278.643,Bluetooth,-72
278.644,Bluetooth,-72
278.680,Bluetooth,-59
278.681,Bluetooth,-61
278.746,Bluetooth,-71
278.748,Bluetooth,-73
278.782,Bluetooth,-59
278.871,Bluetooth,-70
278.873,Bluetooth,-71
278.902,Bluetooth,-60
278.904,Bluetooth,-59
279.005,Bluetooth,-70
279.006,Bluetooth,-70
279.040,Bluetooth,-59
279.041,Bluetooth,-60
279.072,Bluetooth,-64
279.073,Bluetooth,-62
279.104,Bluetooth,-71
279.106,Bluetooth,-70
279.136,Bluetooth,-59
279.136,Bluetooth,-59
279.166,Bluetooth,-58
279.167,Bluetooth,-59
279.277,Bluetooth,-59
279.279,Bluetooth,-59
279.313,Bluetooth,-63
279.314,Bluetooth,-63
279.354,Bluetooth,-72
279.355,Bluetooth,-73
279.428,Bluetooth,-63
279.429,Bluetooth,-63
279.467,Bluetooth,-74
279.468,Bluetooth,-74
279.502,Bluetooth,-60
279.504,Bluetooth,-58
279.541,Bluetooth,-62
279.542,Bluetooth,-62
279.580,Bluetooth,-73
279.581,Bluetooth,-72
279.616,Bluetooth,-60
279.618,Bluetooth,-61
279.649,Bluetooth,-62
279.652,Bluetooth,-62
279.679,Bluetooth,-62
279.680,Bluetooth,-62
279.711,Bluetooth,-72
279.713,Bluetooth,-71
279.814,Bluetooth,-71
279.815,Bluetooth,-70
279.851,Bluetooth,-60
279.853,Bluetooth,-60
279.926,Bluetooth,-62
279.927,Bluetooth,-63
337.603,Bluetooth,-68
337.604,Bluetooth,-67
337.634,Bluetooth,-74
337.636,Bluetooth,-74
337.670,Bluetooth,-67
337.671,Bluetooth,-69
337.708,Bluetooth,-70
337.710,Bluetooth,-70
337.750,Bluetooth,-71
337.752,Bluetooth,-70
337.783,Bluetooth,-69
337.785,Bluetooth,-70
337.844,Bluetooth,-78
337.845,Bluetooth,-77
337.879,Bluetooth,-71
337.881,Bluetooth,-71
337.912,Bluetooth,-68
337.914,Bluetooth,-69
337.945,Bluetooth,-82
337.947,Bluetooth,-81
337.978,Bluetooth,-73
337.979,Bluetooth,-74
338.046,Bluetooth,-71
338.048,Bluetooth,-72
338.079,Bluetooth,-78
338.081,Bluetooth,-76
338.119,Bluetooth,-76
338.120,Bluetooth,-77
338.150,Bluetooth,-74
338.151,Bluetooth,-72
338.320,Bluetooth,-83
338.322,Bluetooth,-84
338.352,Bluetooth,-73
338.353,Bluetooth,-74
338.386,Bluetooth,-82
338.387,Bluetooth,-83
338.484,Bluetooth,-80
338.486,Bluetooth,-79
338.517,Bluetooth,-83
338.518,Bluetooth,-81
338.553,Bluetooth,-72
338.554,Bluetooth,-72
338.590,Bluetooth,-75
338.591,Bluetooth,-76
338.631,Bluetooth,-69
338.632,Bluetooth,-71
338.664,Bluetooth,-77
338.665,Bluetooth,-76
338.730,Bluetooth,-76
338.732,Bluetooth,-76
338.763,Bluetooth,-67
338.766,Bluetooth,-67
338.802,Bluetooth,-78
338.804,Bluetooth,-79
338.834,Bluetooth,-79
338.835,Bluetooth,-78
338.867,Bluetooth,-69
338.869,Bluetooth,-69
338.903,Bluetooth,-78
338.904,Bluetooth,-77
338.937,Bluetooth,-76
338.939,Bluetooth,-76
338.978,Bluetooth,-69
338.979,Bluetooth,-70
339.038,Bluetooth,-75
339.039,Bluetooth,-75
339.076,Bluetooth,-76
339.150,Bluetooth,-76
339.151,Bluetooth,-76
339.188,Bluetooth,-75
339.189,Bluetooth,-74
339.222,Bluetooth,-70
339.223,Bluetooth,-70
339.397,Bluetooth,-81
339.399,Bluetooth,-80
339.434,Bluetooth,-72
339.435,Bluetooth,-73
339.508,Bluetooth,-90
339.510,Bluetooth,-89
339.543,Bluetooth,-73
339.544,Bluetooth,-73
339.580,Bluetooth,-70
339.582,Bluetooth,-72
339.653,Bluetooth,-86
339.654,Bluetooth,-86
339.727,Bluetooth,-69
339.729,Bluetooth,-69
339.791,Bluetooth,-74
339.793,Bluetooth,-75
339.824,Bluetooth,-69
339.826,Bluetooth,-69
339.925,Bluetooth,-74
339.927,Bluetooth,-75
339.998,Bluetooth,-83
340.000,Bluetooth,-83
340.038,Bluetooth,-73
340.077,Bluetooth,-67
340.078,Bluetooth,-67
340.106,Bluetooth,-79
340.107,Bluetooth,-79
340.138,Bluetooth,-72
340.138,Bluetooth,-72
340.174,Bluetooth,-71
340.175,Bluetooth,-72
340.204,Bluetooth,-67
340.206,Bluetooth,-69
340.242,Bluetooth,-77
340.243,Bluetooth,-78
340.282,Bluetooth,-71
340.283,Bluetooth,-71
340.312,Bluetooth,-69
340.314,Bluetooth,-68
340.349,Bluetooth,-74
340.419,Bluetooth,-68
340.421,Bluetooth,-68
340.485,Bluetooth,-77
340.486,Bluetooth,-75
340.521,Bluetooth,-69
340.523,Bluetooth,-71
340.559,Bluetooth,-67
340.560,Bluetooth,-67
340.595,Bluetooth,-74
340.597,Bluetooth,-75
340.636,Bluetooth,-69
340.637,Bluetooth,-71
340.668,Bluetooth,-68
340.670,Bluetooth,-67
340.699,Bluetooth,-74
340.701,Bluetooth,-74
340.740,Bluetooth,-71
340.741,Bluetooth,-71
340.784,Bluetooth,-66
340.785,Bluetooth,-67
340.811,Bluetooth,-66
340.812,Bluetooth,-67
340.844,Bluetooth,-75
340.846,Bluetooth,-75
340.880,Bluetooth,-76
340.882,Bluetooth,-76
340.911,Bluetooth,-66
340.912,Bluetooth,-68
340.942,Bluetooth,-77
340.943,Bluetooth,-76
340.979,Bluetooth,-71
340.981,Bluetooth,-70
341.048,Bluetooth,-67
341.049,Bluetooth,-67
341.082,Bluetooth,-79
341.084,Bluetooth,-79
341.119,Bluetooth,-71
341.120,Bluetooth,-72
341.192,Bluetooth,-81
341.193,Bluetooth,-81
341.229,Bluetooth,-72
341.231,Bluetooth,-72
341.297,Bluetooth,-81
341.299,Bluetooth,-82
341.332,Bluetooth,-79
341.334,Bluetooth,-80
341.368,Bluetooth,-73
341.369,Bluetooth,-73
341.399,Bluetooth,-70
341.401,Bluetooth,-70
341.434,Bluetooth,-75
341.436,Bluetooth,-74
341.475,Bluetooth,-73
341.476,Bluetooth,-72
341.541,Bluetooth,-72
341.543,Bluetooth,-72
341.590,Bluetooth,-74
412.824,Bluetooth,-70
412.825,Bluetooth,-71
412.859,Bluetooth,-64
412.861,Bluetooth,-66
412.896,Bluetooth,-67
412.898,Bluetooth,-68
412.929,Bluetooth,-70
412.930,Bluetooth,-72
412.967,Bluetooth,-69
412.969,Bluetooth,-70
413.000,Bluetooth,-68
413.001,Bluetooth,-68
413.038,Bluetooth,-61
413.039,Bluetooth,-61
413.072,Bluetooth,-72
413.073,Bluetooth,-71
413.109,Bluetooth,-62
413.142,Bluetooth,-61
413.143,Bluetooth,-61
413.181,Bluetooth,-88
413.182,Bluetooth,-87
413.215,Bluetooth,-64
413.215,Bluetooth,-64
413.286,Bluetooth,-73
413.288,Bluetooth,-71
413.396,Bluetooth,-62
413.398,Bluetooth,-63
413.425,Bluetooth,-73
413.427,Bluetooth,-72
413.457,Bluetooth,-71
413.459,Bluetooth,-71
413.490,Bluetooth,-66
413.491,Bluetooth,-65
413.527,Bluetooth,-74
413.529,Bluetooth,-74
413.620,Bluetooth,-64
413.621,Bluetooth,-64
413.657,Bluetooth,-67
413.658,Bluetooth,-68
413.691,Bluetooth,-62
413.693,Bluetooth,-61
413.726,Bluetooth,-61
413.728,Bluetooth,-61
413.798,Bluetooth,-68
413.799,Bluetooth,-67
413.835,Bluetooth,-66
413.912,Bluetooth,-60
413.913,Bluetooth,-61
413.947,Bluetooth,-63
413.949,Bluetooth,-63
414.009,Bluetooth,-60
414.011,Bluetooth,-59
414.112,Bluetooth,-67
