Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
0.000,Bluetooth,-69
0.001,Bluetooth,-68
0.037,Bluetooth,-59
0.038,Bluetooth,-59
0.077,Bluetooth,-60
0.078,Bluetooth,-60
0.183,Bluetooth,-61
0.184,Bluetooth,-60
0.221,Bluetooth,-57
0.222,Bluetooth,-57
0.255,Bluetooth,-57
0.256,Bluetooth,-57
0.285,Bluetooth,-57
0.286,Bluetooth,-58
0.360,Bluetooth,-61
0.362,Bluetooth,-61
0.393,Bluetooth,-59
0.394,Bluetooth,-58
0.422,Bluetooth,-61
0.423,Bluetooth,-60
0.453,Bluetooth,-72
0.454,Bluetooth,-72
0.488,Bluetooth,-73
0.489,Bluetooth,-71
0.641,Bluetooth,-59
0.642,Bluetooth,-59
0.668,Bluetooth,-60
0.669,Bluetooth,-60
0.742,Bluetooth,-66
0.743,Bluetooth,-65
0.819,Bluetooth,-65
0.820,Bluetooth,-65
0.885,Bluetooth,-62
0.886,Bluetooth,-63
0.923,Bluetooth,-74
0.924,Bluetooth,-74
0.960,Bluetooth,-63
0.961,Bluetooth,-63
1.036,Bluetooth,-72
1.037,Bluetooth,-73
1.074,Bluetooth,-65
1.074,Bluetooth,-67
1.109,Bluetooth,-66
1.111,Bluetooth,-67
1.148,Bluetooth,-75
1.150,Bluetooth,-74
1.221,Bluetooth,-71
1.223,Bluetooth,-71
1.260,Bluetooth,-73
1.262,Bluetooth,-74
1.357,Bluetooth,-65
1.359,Bluetooth,-65
1.396,Bluetooth,-71
1.397,Bluetooth,-71
1.464,Bluetooth,-72
1.465,Bluetooth,-72
1.499,Bluetooth,-73
1.500,Bluetooth,-74
1.530,Bluetooth,-63
1.531,Bluetooth,-63
1.605,Bluetooth,-63
1.606,Bluetooth,-64
1.656,Bluetooth,-67
1.657,Bluetooth,-68
1.721,Bluetooth,-65
1.722,Bluetooth,-65
1.838,Bluetooth,-70
1.876,Bluetooth,-70
1.878,Bluetooth,-70
1.943,Bluetooth,-64
1.945,Bluetooth,-65
1.983,Bluetooth,-69
1.984,Bluetooth,-70
2.053,Bluetooth,-62
2.054,Bluetooth,-63
2.092,Bluetooth,-72
2.094,Bluetooth,-73
2.132,Bluetooth,-63
2.165,Bluetooth,-63
2.166,Bluetooth,-64
2.202,Bluetooth,-67
2.203,Bluetooth,-66
2.275,Bluetooth,-70
2.276,Bluetooth,-70
2.305,Bluetooth,-63
2.306,Bluetooth,-64
2.341,Bluetooth,-78
2.342,Bluetooth,-77
2.377,Bluetooth,-66
2.379,Bluetooth,-67
2.415,Bluetooth,-62
