Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
0.000,Bluetooth,-55
0.035,Bluetooth,-57
0.036,Bluetooth,-56
0.076,Bluetooth,-61
0.077,Bluetooth,-61
0.104,Bluetooth,-62
0.105,Bluetooth,-62
0.138,Bluetooth,-63
0.139,Bluetooth,-64
0.169,Bluetooth,-67
0.170,Bluetooth,-67
0.201,Bluetooth,-69
0.230,Bluetooth,-70
0.231,Bluetooth,-71
0.262,Bluetooth,-74
0.394,Bluetooth,-64
0.395,Bluetooth,-65
0.428,Bluetooth,-70
0.429,Bluetooth,-70
0.461,Bluetooth,-70
0.523,Bluetooth,-65
0.524,Bluetooth,-65
0.555,Bluetooth,-66
0.557,Bluetooth,-67
0.588,Bluetooth,-63
0.590,Bluetooth,-64
0.625,Bluetooth,-69
0.626,Bluetooth,-69
0.745,Bluetooth,-78
0.746,Bluetooth,-79
0.777,Bluetooth,-77
0.779,Bluetooth,-77
0.815,Bluetooth,-84
0.816,Bluetooth,-82
0.850,Bluetooth,-63
0.851,Bluetooth,-63
1.017,Bluetooth,-63
1.018,Bluetooth,-63
1.052,Bluetooth,-57
1.054,Bluetooth,-59
1.087,Bluetooth,-57
1.088,Bluetooth,-57
1.127,Bluetooth,-66
1.128,Bluetooth,-67
1.168,Bluetooth,-58
1.169,Bluetooth,-57
1.232,Bluetooth,-66
1.233,Bluetooth,-66
1.264,Bluetooth,-64
1.265,Bluetooth,-65
1.305,Bluetooth,-60
1.307,Bluetooth,-60
1.335,Bluetooth,-67
1.336,Bluetooth,-67
1.408,Bluetooth,-59
1.409,Bluetooth,-59
1.436,Bluetooth,-67
1.477,Bluetooth,-60
1.478,Bluetooth,-61
1.507,Bluetooth,-59
1.509,Bluetooth,-59
1.648,Bluetooth,-67
1.649,Bluetooth,-67
1.680,Bluetooth,-63
1.681,Bluetooth,-64
1.713,Bluetooth,-62
1.714,Bluetooth,-63
1.754,Bluetooth,-60
1.755,Bluetooth,-59
1.786,Bluetooth,-59
1.787,Bluetooth,-62
1.814,Bluetooth,-65
1.815,Bluetooth,-66
1.845,Bluetooth,-64
1.846,Bluetooth,-65
1.880,Bluetooth,-65
1.908,Bluetooth,-64
1.909,Bluetooth,-64
1.941,Bluetooth,-64
1.942,Bluetooth,-63
1.971,Bluetooth,-69
2.044,Bluetooth,-61
2.046,Bluetooth,-63
2.141,Bluetooth,-66
2.142,Bluetooth,-67
2.209,Bluetooth,-66
2.210,Bluetooth,-67
2.345,Bluetooth,-64
2.346,Bluetooth,-63
2.455,Bluetooth,-64
2.456,Bluetooth,-64
2.489,Bluetooth,-67
2.556,Bluetooth,-65
2.558,Bluetooth,-65
2.595,Bluetooth,-69
2.700,Bluetooth,-66
2.701,Bluetooth,-65
2.739,Bluetooth,-69
2.740,Bluetooth,-69
2.776,Bluetooth,-69
2.777,Bluetooth,-68
2.809,Bluetooth,-66
