Distance,6.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
61.818,Bluetooth,-71
61.851,Bluetooth,-67
61.852,Bluetooth,-67
61.882,Bluetooth,-68
61.885,Bluetooth,-69
61.918,Bluetooth,-72
61.920,Bluetooth,-72
61.948,Bluetooth,-66
61.950,Bluetooth,-66
61.979,Bluetooth,-65
61.980,Bluetooth,-67
62.018,Bluetooth,-67
62.019,Bluetooth,-67
62.057,Bluetooth,-72
62.058,Bluetooth,-72
62.134,Bluetooth,-66
62.135,Bluetooth,-68
62.172,Bluetooth,-72
62.173,Bluetooth,-71
62.208,Bluetooth,-67
62.209,Bluetooth,-67
62.245,Bluetooth,-67
62.247,Bluetooth,-66
62.282,Bluetooth,-69
62.361,Bluetooth,-66
62.362,Bluetooth,-65
62.397,Bluetooth,-71
62.399,Bluetooth,-71
62.427,Bluetooth,-67
62.428,Bluetooth,-67
62.495,Bluetooth,-66
62.497,Bluetooth,-66
62.567,Bluetooth,-67
62.568,Bluetooth,-67
62.599,Bluetooth,-64
62.601,Bluetooth,-64
62.633,Bluetooth,-71
62.635,Bluetooth,-70
62.663,Bluetooth,-71
62.665,Bluetooth,-71
62.693,Bluetooth,-66
62.694,Bluetooth,-67
62.725,Bluetooth,-64
62.793,Bluetooth,-67
62.795,Bluetooth,-67
62.834,Bluetooth,-65
62.836,Bluetooth,-65
62.897,Bluetooth,-71
62.899,Bluetooth,-70
62.932,Bluetooth,-66
62.934,Bluetooth,-66
63.056,Bluetooth,-67
63.058,Bluetooth,-66
63.093,Bluetooth,-65
63.129,Bluetooth,-70
63.131,Bluetooth,-70
63.163,Bluetooth,-68
63.164,Bluetooth,-66
63.201,Bluetooth,-66
63.202,Bluetooth,-66
63.239,Bluetooth,-71
63.241,Bluetooth,-71
63.338,Bluetooth,-65
63.340,Bluetooth,-66
63.379,Bluetooth,-72
63.381,Bluetooth,-71
63.414,Bluetooth,-68
63.440,Bluetooth,-66
63.441,Bluetooth,-66
63.480,Bluetooth,-71
63.482,Bluetooth,-71
63.510,Bluetooth,-66
63.512,Bluetooth,-66
63.540,Bluetooth,-67
63.542,Bluetooth,-67
63.577,Bluetooth,-64
63.579,Bluetooth,-65
63.615,Bluetooth,-71
63.617,Bluetooth,-70
63.651,Bluetooth,-65
63.653,Bluetooth,-64
63.686,Bluetooth,-63
63.793,Bluetooth,-64
63.795,Bluetooth,-63
63.940,Bluetooth,-65
63.941,Bluetooth,-65
63.972,Bluetooth,-72
63.972,Bluetooth,-73
64.051,Bluetooth,-66
64.052,Bluetooth,-65
64.083,Bluetooth,-71
64.084,Bluetooth,-71
64.151,Bluetooth,-65
64.152,Bluetooth,-65
64.218,Bluetooth,-72
64.219,Bluetooth,-72
64.259,Bluetooth,-69
64.261,Bluetooth,-68
64.297,Bluetooth,-63
64.299,Bluetooth,-64
64.370,Bluetooth,-69
64.372,Bluetooth,-71
64.412,Bluetooth,-65
64.414,Bluetooth,-64
64.446,Bluetooth,-72
64.447,Bluetooth,-72
64.475,Bluetooth,-73
64.477,Bluetooth,-72
64.507,Bluetooth,-63
64.509,Bluetooth,-64
64.577,Bluetooth,-71
64.579,Bluetooth,-70
64.614,Bluetooth,-72
64.616,Bluetooth,-71
64.651,Bluetooth,-64
64.652,Bluetooth,-64
64.718,Bluetooth,-72
64.719,Bluetooth,-71
64.753,Bluetooth,-65
64.755,Bluetooth,-65
64.790,Bluetooth,-70
64.792,Bluetooth,-70
64.826,Bluetooth,-70
64.827,Bluetooth,-70
64.860,Bluetooth,-71
64.862,Bluetooth,-71
64.936,Bluetooth,-70
64.973,Bluetooth,-72
64.974,Bluetooth,-71
65.010,Bluetooth,-65
65.012,Bluetooth,-65
65.041,Bluetooth,-71
65.042,Bluetooth,-71
65.075,Bluetooth,-70
65.077,Bluetooth,-72
65.114,Bluetooth,-66
65.115,Bluetooth,-67
65.151,Bluetooth,-69
65.152,Bluetooth,-69
65.331,Bluetooth,-71
65.332,Bluetooth,-70
65.362,Bluetooth,-67
65.363,Bluetooth,-67
65.394,Bluetooth,-71
65.396,Bluetooth,-70
65.426,Bluetooth,-68
65.428,Bluetooth,-69
65.457,Bluetooth,-69
65.458,Bluetooth,-68
165.501,Bluetooth,-51
165.502,Bluetooth,-50
165.609,Bluetooth,-63
165.678,Bluetooth,-57
165.679,Bluetooth,-58
165.719,Bluetooth,-67
165.720,Bluetooth,-68
165.758,Bluetooth,-53
165.760,Bluetooth,-54
165.793,Bluetooth,-57
165.794,Bluetooth,-56
165.824,Bluetooth,-60
165.825,Bluetooth,-61
165.862,Bluetooth,-51
165.864,Bluetooth,-52
165.894,Bluetooth,-51
165.895,Bluetooth,-51
165.928,Bluetooth,-55
165.930,Bluetooth,-55
165.961,Bluetooth,-63
165.962,Bluetooth,-62
165.989,Bluetooth,-56
165.990,Bluetooth,-56
166.022,Bluetooth,-53
166.055,Bluetooth,-51
166.088,Bluetooth,-56
166.090,Bluetooth,-56
166.124,Bluetooth,-49
166.155,Bluetooth,-49
166.157,Bluetooth,-49
166.219,Bluetooth,-58
166.381,Bluetooth,-50
166.383,Bluetooth,-50
166.421,Bluetooth,-57
166.423,Bluetooth,-57
166.496,Bluetooth,-46
166.497,Bluetooth,-46
166.606,Bluetooth,-46
166.608,Bluetooth,-46
166.638,Bluetooth,-47
166.640,Bluetooth,-47
166.672,Bluetooth,-61
166.674,Bluetooth,-61
166.711,Bluetooth,-52
166.712,Bluetooth,-53
166.743,Bluetooth,-54
166.745,Bluetooth,-54
166.784,Bluetooth,-64
166.785,Bluetooth,-64
166.891,Bluetooth,-54
166.892,Bluetooth,-55
166.929,Bluetooth,-58
166.930,Bluetooth,-59
166.967,Bluetooth,-50
166.968,Bluetooth,-51
167.007,Bluetooth,-53
167.009,Bluetooth,-53
167.041,Bluetooth,-59
167.071,Bluetooth,-51
167.072,Bluetooth,-50
167.147,Bluetooth,-58
167.149,Bluetooth,-59
167.185,Bluetooth,-54
167.186,Bluetooth,-53
167.289,Bluetooth,-58
167.291,Bluetooth,-59
167.327,Bluetooth,-55
167.329,Bluetooth,-54
167.359,Bluetooth,-56
167.360,Bluetooth,-57
167.509,Bluetooth,-57
167.511,Bluetooth,-58
167.547,Bluetooth,-52
167.549,Bluetooth,-52
167.580,Bluetooth,-57
167.582,Bluetooth,-59
167.611,Bluetooth,-63
167.612,Bluetooth,-72
167.642,Bluetooth,-61
167.643,Bluetooth,-62
167.674,Bluetooth,-55
167.676,Bluetooth,-56
167.712,Bluetooth,-58
167.713,Bluetooth,-57
167.743,Bluetooth,-69
167.744,Bluetooth,-69
167.853,Bluetooth,-54
167.854,Bluetooth,-54
167.889,Bluetooth,-75
167.891,Bluetooth,-75
167.941,Bluetooth,-59
167.943,Bluetooth,-59
167.974,Bluetooth,-54
167.975,Bluetooth,-54
168.006,Bluetooth,-62
168.008,Bluetooth,-63
168.076,Bluetooth,-54
168.077,Bluetooth,-55
168.110,Bluetooth,-59
168.112,Bluetooth,-59
168.143,Bluetooth,-50
168.144,Bluetooth,-51
168.180,Bluetooth,-57
168.182,Bluetooth,-56
168.213,Bluetooth,-56
168.214,Bluetooth,-56
168.245,Bluetooth,-54
168.246,Bluetooth,-54
168.388,Bluetooth,-54
168.390,Bluetooth,-55
168.427,Bluetooth,-60
168.429,Bluetooth,-59
168.466,Bluetooth,-62
168.468,Bluetooth,-60
168.530,Bluetooth,-73
168.531,Bluetooth,-73
168.564,Bluetooth,-64
168.565,Bluetooth,-63
168.594,Bluetooth,-63
168.596,Bluetooth,-63
168.664,Bluetooth,-55
168.666,Bluetooth,-55
168.705,Bluetooth,-54
168.706,Bluetooth,-54
168.897,Bluetooth,-55
168.898,Bluetooth,-55
168.970,Bluetooth,-58
168.971,Bluetooth,-58
169.007,Bluetooth,-56
169.009,Bluetooth,-55
169.047,Bluetooth,-56
169.049,Bluetooth,-57
169.080,Bluetooth,-57
169.081,Bluetooth,-57
169.112,Bluetooth,-53
169.113,Bluetooth,-54
169.147,Bluetooth,-55
169.149,Bluetooth,-55
169.181,Bluetooth,-53
169.183,Bluetooth,-53
169.220,Bluetooth,-52
169.222,Bluetooth,-52
169.261,Bluetooth,-56
169.263,Bluetooth,-56
169.332,Bluetooth,-51
169.334,Bluetooth,-51
169.401,Bluetooth,-61
169.402,Bluetooth,-60
169.435,Bluetooth,-52
169.436,Bluetooth,-53
169.468,Bluetooth,-55
169.469,Bluetooth,-54
213.054,Bluetooth,-65
213.055,Bluetooth,-65
213.092,Bluetooth,-66
213.093,Bluetooth,-66
213.154,Bluetooth,-75
213.156,Bluetooth,-76
213.192,Bluetooth,-64
213.194,Bluetooth,-65
213.226,Bluetooth,-66
213.227,Bluetooth,-67
213.257,Bluetooth,-75
213.259,Bluetooth,-76
213.297,Bluetooth,-66
213.299,Bluetooth,-66
213.335,Bluetooth,-65
213.337,Bluetooth,-66
213.370,Bluetooth,-79
213.371,Bluetooth,-79
213.406,Bluetooth,-65
213.407,Bluetooth,-65
213.447,Bluetooth,-66
213.448,Bluetooth,-65
213.515,Bluetooth,-75
213.517,Bluetooth,-75
213.552,Bluetooth,-64
213.554,Bluetooth,-66
213.584,Bluetooth,-66
213.586,Bluetooth,-65
213.613,Bluetooth,-75
213.614,Bluetooth,-75
213.712,Bluetooth,-65
213.713,Bluetooth,-65
213.750,Bluetooth,-74
213.752,Bluetooth,-75
213.783,Bluetooth,-65
213.785,Bluetooth,-66
213.822,Bluetooth,-67
213.824,Bluetooth,-66
213.859,Bluetooth,-75
213.932,Bluetooth,-66
213.933,Bluetooth,-66
213.970,Bluetooth,-74
213.971,Bluetooth,-75
214.115,Bluetooth,-75
214.189,Bluetooth,-66
214.191,Bluetooth,-67
214.218,Bluetooth,-75
214.219,Bluetooth,-74
214.257,Bluetooth,-65
214.259,Bluetooth,-65
214.292,Bluetooth,-66
214.293,Bluetooth,-67
214.328,Bluetooth,-75
214.329,Bluetooth,-75
214.358,Bluetooth,-74
214.360,Bluetooth,-73
214.427,Bluetooth,-64
214.428,Bluetooth,-65
214.458,Bluetooth,-74
214.460,Bluetooth,-74
214.491,Bluetooth,-64
214.493,Bluetooth,-66
214.529,Bluetooth,-65
214.531,Bluetooth,-65
214.593,Bluetooth,-77
214.594,Bluetooth,-77
214.631,Bluetooth,-66
214.633,Bluetooth,-66
214.662,Bluetooth,-64
214.663,Bluetooth,-65
214.694,Bluetooth,-74
214.695,Bluetooth,-75
214.732,Bluetooth,-66
214.734,Bluetooth,-66
214.807,Bluetooth,-74
214.809,Bluetooth,-75
214.913,Bluetooth,-64
214.915,Bluetooth,-64
214.948,Bluetooth,-74
214.949,Bluetooth,-74
215.025,Bluetooth,-65
215.027,Bluetooth,-65
215.063,Bluetooth,-76
215.064,Bluetooth,-77
215.140,Bluetooth,-65
215.168,Bluetooth,-76
215.272,Bluetooth,-66
215.273,Bluetooth,-65
215.337,Bluetooth,-67
215.339,Bluetooth,-67
215.369,Bluetooth,-63
215.372,Bluetooth,-64
215.407,Bluetooth,-76
215.408,Bluetooth,-76
215.446,Bluetooth,-67
215.447,Bluetooth,-66
215.543,Bluetooth,-76
215.544,Bluetooth,-76
215.585,Bluetooth,-67
215.587,Bluetooth,-67
215.621,Bluetooth,-63
215.623,Bluetooth,-62
215.655,Bluetooth,-77
215.658,Bluetooth,-77
215.692,Bluetooth,-67
215.694,Bluetooth,-67
215.727,Bluetooth,-64
215.728,Bluetooth,-62
215.764,Bluetooth,-75
215.766,Bluetooth,-77
215.795,Bluetooth,-77
215.797,Bluetooth,-77
215.867,Bluetooth,-62
215.869,Bluetooth,-63
215.897,Bluetooth,-79
215.898,Bluetooth,-78
215.932,Bluetooth,-67
215.934,Bluetooth,-66
215.965,Bluetooth,-64
215.966,Bluetooth,-64
215.996,Bluetooth,-63
215.996,Bluetooth,-65
216.061,Bluetooth,-67
216.062,Bluetooth,-67
216.099,Bluetooth,-63
216.101,Bluetooth,-63
216.139,Bluetooth,-78
216.140,Bluetooth,-78
216.168,Bluetooth,-66
216.171,Bluetooth,-66
216.237,Bluetooth,-64
216.239,Bluetooth,-65
216.272,Bluetooth,-80
216.388,Bluetooth,-80
216.389,Bluetooth,-81
216.421,Bluetooth,-65
216.422,Bluetooth,-66
216.493,Bluetooth,-81
216.494,Bluetooth,-81
216.581,Bluetooth,-65
216.583,Bluetooth,-65
216.616,Bluetooth,-80
216.618,Bluetooth,-81
216.655,Bluetooth,-65
216.657,Bluetooth,-66
216.689,Bluetooth,-65
216.691,Bluetooth,-65
216.797,Bluetooth,-65
216.798,Bluetooth,-65
216.829,Bluetooth,-66
216.831,Bluetooth,-64
216.867,Bluetooth,-79
216.869,Bluetooth,-80
216.907,Bluetooth,-65
216.909,Bluetooth,-66
217.018,Bluetooth,-67
217.020,Bluetooth,-67
275.547,Bluetooth,-46
275.548,Bluetooth,-46
275.586,Bluetooth,-47
275.587,Bluetooth,-47
275.618,Bluetooth,-54
275.619,Bluetooth,-53
275.649,Bluetooth,-46
275.652,Bluetooth,-46
275.715,Bluetooth,-46
275.718,Bluetooth,-48
275.756,Bluetooth,-53
275.758,Bluetooth,-54
275.791,Bluetooth,-46
275.792,Bluetooth,-46
275.822,Bluetooth,-47
275.824,Bluetooth,-47
275.858,Bluetooth,-53
275.860,Bluetooth,-53
275.895,Bluetooth,-46
275.896,Bluetooth,-47
275.929,Bluetooth,-48
275.931,Bluetooth,-47
275.999,Bluetooth,-52
276.031,Bluetooth,-48
276.033,Bluetooth,-47
276.102,Bluetooth,-53
276.104,Bluetooth,-53
276.176,Bluetooth,-46
276.178,Bluetooth,-46
276.213,Bluetooth,-53
276.215,Bluetooth,-53
276.281,Bluetooth,-45
276.283,Bluetooth,-45
276.313,Bluetooth,-47
276.314,Bluetooth,-47
276.383,Bluetooth,-46
276.386,Bluetooth,-47
276.414,Bluetooth,-46
276.416,Bluetooth,-47
276.454,Bluetooth,-53
276.456,Bluetooth,-54
276.522,Bluetooth,-46
276.524,Bluetooth,-45
276.592,Bluetooth,-52
276.594,Bluetooth,-54
276.626,Bluetooth,-46
276.628,Bluetooth,-47
276.663,Bluetooth,-47
276.664,Bluetooth,-48
276.702,Bluetooth,-53
276.704,Bluetooth,-53
276.758,Bluetooth,-46
276.760,Bluetooth,-46
276.791,Bluetooth,-46
276.793,Bluetooth,-46
276.823,Bluetooth,-53
276.825,Bluetooth,-53
276.855,Bluetooth,-46
276.857,Bluetooth,-47
276.919,Bluetooth,-47
276.921,Bluetooth,-46
276.956,Bluetooth,-54
276.959,Bluetooth,-53
276.987,Bluetooth,-45
276.988,Bluetooth,-46
277.025,Bluetooth,-47
277.027,Bluetooth,-47
277.061,Bluetooth,-53
277.062,Bluetooth,-53
277.135,Bluetooth,-48
277.138,Bluetooth,-48
277.170,Bluetooth,-54
277.172,Bluetooth,-52
277.202,Bluetooth,-54
277.204,Bluetooth,-52
277.238,Bluetooth,-45
277.239,Bluetooth,-46
277.274,Bluetooth,-47
277.276,Bluetooth,-46
277.306,Bluetooth,-56
277.308,Bluetooth,-57
277.337,Bluetooth,-46
277.339,Bluetooth,-45
277.370,Bluetooth,-47
277.371,Bluetooth,-47
277.485,Bluetooth,-45
277.487,Bluetooth,-45
277.522,Bluetooth,-47
277.523,Bluetooth,-47
277.561,Bluetooth,-53
277.563,Bluetooth,-54
277.596,Bluetooth,-46
277.597,Bluetooth,-47
277.629,Bluetooth,-47
277.669,Bluetooth,-54
277.671,Bluetooth,-53
277.706,Bluetooth,-46
277.707,Bluetooth,-47
277.741,Bluetooth,-47
277.781,Bluetooth,-53
277.783,Bluetooth,-53
277.814,Bluetooth,-45
277.815,Bluetooth,-45
277.876,Bluetooth,-47
277.877,Bluetooth,-47
277.911,Bluetooth,-54
277.913,Bluetooth,-53
277.953,Bluetooth,-46
277.955,Bluetooth,-46
277.984,Bluetooth,-47
277.985,Bluetooth,-47
278.021,Bluetooth,-53
278.037,Bluetooth,-54
278.051,Bluetooth,-46
278.052,Bluetooth,-47
278.082,Bluetooth,-46
278.083,Bluetooth,-45
278.113,Bluetooth,-47
278.114,Bluetooth,-48
278.180,Bluetooth,-45
278.181,Bluetooth,-47
278.211,Bluetooth,-46
278.213,Bluetooth,-48
278.277,Bluetooth,-53
278.278,Bluetooth,-52
278.354,Bluetooth,-47
278.356,Bluetooth,-47
278.393,Bluetooth,-54
278.395,Bluetooth,-53
278.425,Bluetooth,-46
278.427,Bluetooth,-46
278.462,Bluetooth,-47
278.463,Bluetooth,-48
278.499,Bluetooth,-53
278.501,Bluetooth,-53
278.604,Bluetooth,-48
278.606,Bluetooth,-48
278.644,Bluetooth,-57
278.646,Bluetooth,-56
278.705,Bluetooth,-47
278.707,Bluetooth,-46
278.737,Bluetooth,-53
278.739,Bluetooth,-53
278.805,Bluetooth,-46
278.807,Bluetooth,-46
278.840,Bluetooth,-47
278.841,Bluetooth,-47
278.918,Bluetooth,-45
278.920,Bluetooth,-45
278.953,Bluetooth,-46
278.954,Bluetooth,-48
278.982,Bluetooth,-45
278.984,Bluetooth,-46
279.019,Bluetooth,-47
279.021,Bluetooth,-47
279.056,Bluetooth,-53
279.057,Bluetooth,-53
279.089,Bluetooth,-47
279.091,Bluetooth,-45
279.157,Bluetooth,-48
279.159,Bluetooth,-47
279.194,Bluetooth,-53
279.196,Bluetooth,-53
279.226,Bluetooth,-45
279.228,Bluetooth,-47
279.258,Bluetooth,-46
279.260,Bluetooth,-47
279.302,Bluetooth,-52
279.305,Bluetooth,-54
279.338,Bluetooth,-46
279.339,Bluetooth,-46
279.372,Bluetooth,-47
279.374,Bluetooth,-47
279.411,Bluetooth,-53
279.413,Bluetooth,-54
279.477,Bluetooth,-46
279.479,Bluetooth,-46
323.714,Bluetooth,-59
323.775,Bluetooth,-57
323.776,Bluetooth,-56
323.816,Bluetooth,-60
323.818,Bluetooth,-60
323.846,Bluetooth,-60
323.848,Bluetooth,-60
323.883,Bluetooth,-56
323.884,Bluetooth,-56
323.916,Bluetooth,-60
323.918,Bluetooth,-60
323.953,Bluetooth,-60
323.956,Bluetooth,-60
323.992,Bluetooth,-57
323.993,Bluetooth,-57
324.022,Bluetooth,-58
324.023,Bluetooth,-57
324.131,Bluetooth,-57
324.170,Bluetooth,-60
324.172,Bluetooth,-60
324.204,Bluetooth,-62
324.206,Bluetooth,-62
324.234,Bluetooth,-56
324.236,Bluetooth,-58
324.295,Bluetooth,-60
324.327,Bluetooth,-60
324.329,Bluetooth,-60
324.359,Bluetooth,-56
324.361,Bluetooth,-56
324.390,Bluetooth,-61
324.391,Bluetooth,-59
324.431,Bluetooth,-62
324.433,Bluetooth,-61
324.465,Bluetooth,-56
324.496,Bluetooth,-55
324.497,Bluetooth,-57
324.531,Bluetooth,-61
324.533,Bluetooth,-60
324.563,Bluetooth,-62
324.565,Bluetooth,-61
324.595,Bluetooth,-57
324.597,Bluetooth,-57
324.631,Bluetooth,-60
324.632,Bluetooth,-59
324.701,Bluetooth,-62
324.735,Bluetooth,-56
324.736,Bluetooth,-56
324.772,Bluetooth,-59
324.774,Bluetooth,-59
324.804,Bluetooth,-61
324.806,Bluetooth,-62
324.835,Bluetooth,-56
324.908,Bluetooth,-61
324.910,Bluetooth,-62
324.976,Bluetooth,-56
324.977,Bluetooth,-56
325.009,Bluetooth,-60
325.011,Bluetooth,-60
325.050,Bluetooth,-62
325.051,Bluetooth,-62
325.084,Bluetooth,-55
325.163,Bluetooth,-62
325.165,Bluetooth,-62
325.193,Bluetooth,-56
325.194,Bluetooth,-56
325.224,Bluetooth,-56
325.226,Bluetooth,-56
325.259,Bluetooth,-60
325.260,Bluetooth,-58
325.298,Bluetooth,-62
325.300,Bluetooth,-62
325.334,Bluetooth,-55
325.479,Bluetooth,-60
325.481,Bluetooth,-60
325.517,Bluetooth,-61
325.518,Bluetooth,-60
325.548,Bluetooth,-57
325.587,Bluetooth,-60
325.690,Bluetooth,-57
325.691,Bluetooth,-59
325.764,Bluetooth,-61
325.766,Bluetooth,-60
325.795,Bluetooth,-58
325.796,Bluetooth,-58
325.827,Bluetooth,-61
325.866,Bluetooth,-62
325.898,Bluetooth,-62
325.900,Bluetooth,-59
325.963,Bluetooth,-64
325.965,Bluetooth,-64
325.996,Bluetooth,-61
325.997,Bluetooth,-62
326.026,Bluetooth,-58
326.057,Bluetooth,-58
326.059,Bluetooth,-58
326.091,Bluetooth,-63
326.092,Bluetooth,-64
326.129,Bluetooth,-61
326.130,Bluetooth,-61
326.159,Bluetooth,-58
326.234,Bluetooth,-62
326.268,Bluetooth,-57
326.331,Bluetooth,-62
326.332,Bluetooth,-62
326.371,Bluetooth,-62
326.408,Bluetooth,-58
326.410,Bluetooth,-58
326.442,Bluetooth,-62
326.444,Bluetooth,-63
326.503,Bluetooth,-62
326.504,Bluetooth,-62
326.538,Bluetooth,-57
326.540,Bluetooth,-56
326.570,Bluetooth,-62
326.571,Bluetooth,-62
326.607,Bluetooth,-62
326.609,Bluetooth,-64
326.637,Bluetooth,-57
326.639,Bluetooth,-59
326.670,Bluetooth,-62
326.671,Bluetooth,-62
326.706,Bluetooth,-61
326.708,Bluetooth,-63
326.815,Bluetooth,-61
326.946,Bluetooth,-63
326.948,Bluetooth,-63
326.975,Bluetooth,-62
326.976,Bluetooth,-63
327.007,Bluetooth,-57
327.009,Bluetooth,-57
327.048,Bluetooth,-64
327.049,Bluetooth,-63
327.088,Bluetooth,-64
327.089,Bluetooth,-64
327.121,Bluetooth,-57
327.123,Bluetooth,-58
327.291,Bluetooth,-64
327.293,Bluetooth,-64
327.332,Bluetooth,-61
327.333,Bluetooth,-61
327.361,Bluetooth,-57
327.362,Bluetooth,-57
327.399,Bluetooth,-62
327.401,Bluetooth,-63
327.432,Bluetooth,-63
327.433,Bluetooth,-62
327.536,Bluetooth,-61
327.537,Bluetooth,-61
327.570,Bluetooth,-57
327.572,Bluetooth,-57
327.637,Bluetooth,-63
327.676,Bluetooth,-60
327.678,Bluetooth,-61
383.956,Bluetooth,-65
383.958,Bluetooth,-65
383.989,Bluetooth,-67
383.991,Bluetooth,-66
384.059,Bluetooth,-59
384.060,Bluetooth,-59
384.093,Bluetooth,-63
384.096,Bluetooth,-63
384.129,Bluetooth,-68
384.131,Bluetooth,-67
384.159,Bluetooth,-59
384.161,Bluetooth,-59
384.191,Bluetooth,-62
384.294,Bluetooth,-58
384.296,Bluetooth,-58
384.326,Bluetooth,-62
384.328,Bluetooth,-61
384.363,Bluetooth,-70
384.394,Bluetooth,-57
384.396,Bluetooth,-57
384.429,Bluetooth,-59
384.431,Bluetooth,-59
384.469,Bluetooth,-69
384.471,Bluetooth,-68
384.540,Bluetooth,-56
384.541,Bluetooth,-56
384.654,Bluetooth,-56
384.655,Bluetooth,-56
384.691,Bluetooth,-57
384.692,Bluetooth,-56
384.764,Bluetooth,-55
384.766,Bluetooth,-55
384.797,Bluetooth,-57
384.799,Bluetooth,-57
384.832,Bluetooth,-72
384.834,Bluetooth,-72
384.869,Bluetooth,-55
384.871,Bluetooth,-56
384.939,Bluetooth,-56
384.940,Bluetooth,-56
384.974,Bluetooth,-76
384.975,Bluetooth,-76
385.007,Bluetooth,-54
385.008,Bluetooth,-55
385.038,Bluetooth,-55
