Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
1.897,Bluetooth,-77
1.926,Bluetooth,-74
1.927,Bluetooth,-73
1.959,Bluetooth,-75
1.961,Bluetooth,-76
1.993,Bluetooth,-74
1.995,Bluetooth,-77
2.024,Bluetooth,-78
2.025,Bluetooth,-78
2.058,Bluetooth,-73
2.059,Bluetooth,-73
2.092,Bluetooth,-74
2.093,Bluetooth,-75
2.120,Bluetooth,-77
2.121,Bluetooth,-77
2.153,Bluetooth,-78
2.154,Bluetooth,-76
2.183,Bluetooth,-73
2.184,Bluetooth,-73
2.217,Bluetooth,-75
2.218,Bluetooth,-74
2.246,Bluetooth,-76
2.249,Bluetooth,-77
2.280,Bluetooth,-73
2.281,Bluetooth,-74
2.310,Bluetooth,-73
2.312,Bluetooth,-71
2.345,Bluetooth,-75
2.346,Bluetooth,-75
2.378,Bluetooth,-76
2.380,Bluetooth,-77
2.411,Bluetooth,-73
2.413,Bluetooth,-73
2.443,Bluetooth,-74
2.446,Bluetooth,-74
2.474,Bluetooth,-75
2.475,Bluetooth,-75
2.505,Bluetooth,-77
2.506,Bluetooth,-77
2.536,Bluetooth,-72
2.537,Bluetooth,-72
2.569,Bluetooth,-75
2.569,Bluetooth,-74
2.600,Bluetooth,-78
2.601,Bluetooth,-77
2.630,Bluetooth,-77
2.632,Bluetooth,-76
2.663,Bluetooth,-73
2.664,Bluetooth,-73
2.697,Bluetooth,-75
2.698,Bluetooth,-75
2.728,Bluetooth,-76
2.730,Bluetooth,-77
2.758,Bluetooth,-72
2.759,Bluetooth,-73
2.790,Bluetooth,-73
2.791,Bluetooth,-74
2.830,Bluetooth,-73
2.830,Bluetooth,-74
2.853,Bluetooth,-78
2.854,Bluetooth,-76
2.887,Bluetooth,-74
2.887,Bluetooth,-73
2.922,Bluetooth,-75
2.922,Bluetooth,-75
2.955,Bluetooth,-76
2.956,Bluetooth,-78
2.989,Bluetooth,-77
2.990,Bluetooth,-78
3.021,Bluetooth,-73
3.021,Bluetooth,-73
3.052,Bluetooth,-74
3.052,Bluetooth,-74
3.082,Bluetooth,-77
3.082,Bluetooth,-77
3.115,Bluetooth,-73
3.115,Bluetooth,-72
3.183,Bluetooth,-75
3.184,Bluetooth,-74
3.342,Bluetooth,-77
3.342,Bluetooth,-77
3.372,Bluetooth,-73
3.373,Bluetooth,-73
3.407,Bluetooth,-77
3.407,Bluetooth,-76
3.439,Bluetooth,-78
3.440,Bluetooth,-77
3.469,Bluetooth,-78
3.470,Bluetooth,-77
3.504,Bluetooth,-73
3.505,Bluetooth,-73
3.536,Bluetooth,-76
3.537,Bluetooth,-76
3.567,Bluetooth,-78
3.567,Bluetooth,-77
3.595,Bluetooth,-73
3.596,Bluetooth,-73
3.626,Bluetooth,-73
3.627,Bluetooth,-73
3.819,Bluetooth,-79
3.819,Bluetooth,-78
3.880,Bluetooth,-76
3.882,Bluetooth,-75
3.913,Bluetooth,-76
3.914,Bluetooth,-77
3.941,Bluetooth,-79
3.942,Bluetooth,-79
3.973,Bluetooth,-75
3.974,Bluetooth,-75
74.968,Bluetooth,-77
74.969,Bluetooth,-77
74.999,Bluetooth,-88
75.001,Bluetooth,-86
75.030,Bluetooth,-87
75.031,Bluetooth,-85
75.062,Bluetooth,-77
75.063,Bluetooth,-76
75.097,Bluetooth,-77
75.098,Bluetooth,-76
75.127,Bluetooth,-85
75.128,Bluetooth,-85
75.156,Bluetooth,-77
75.157,Bluetooth,-76
75.189,Bluetooth,-77
75.190,Bluetooth,-77
75.224,Bluetooth,-76
75.225,Bluetooth,-76
75.260,Bluetooth,-83
75.261,Bluetooth,-84
75.288,Bluetooth,-75
75.289,Bluetooth,-76
75.324,Bluetooth,-78
75.325,Bluetooth,-77
75.353,Bluetooth,-81
75.354,Bluetooth,-82
75.385,Bluetooth,-82
75.386,Bluetooth,-80
75.412,Bluetooth,-76
75.413,Bluetooth,-75
75.443,Bluetooth,-80
75.444,Bluetooth,-80
75.475,Bluetooth,-82
75.476,Bluetooth,-82
75.508,Bluetooth,-82
75.509,Bluetooth,-83
75.538,Bluetooth,-75
75.539,Bluetooth,-76
75.573,Bluetooth,-81
75.574,Bluetooth,-82
75.604,Bluetooth,-82
75.605,Bluetooth,-82
75.635,Bluetooth,-77
75.636,Bluetooth,-77
75.666,Bluetooth,-76
75.668,Bluetooth,-77
75.699,Bluetooth,-84
75.701,Bluetooth,-84
76.021,Bluetooth,-80
76.022,Bluetooth,-77
76.054,Bluetooth,-86
76.055,Bluetooth,-85
76.087,Bluetooth,-81
76.087,Bluetooth,-82
76.118,Bluetooth,-80
76.121,Bluetooth,-79
76.153,Bluetooth,-86
76.154,Bluetooth,-84
76.186,Bluetooth,-85
76.187,Bluetooth,-85
76.218,Bluetooth,-83
76.220,Bluetooth,-82
76.249,Bluetooth,-77
76.251,Bluetooth,-78
76.283,Bluetooth,-85
76.284,Bluetooth,-87
76.374,Bluetooth,-79
76.375,Bluetooth,-80
76.406,Bluetooth,-92
76.407,Bluetooth,-90
76.436,Bluetooth,-82
76.437,Bluetooth,-81
76.465,Bluetooth,-81
76.468,Bluetooth,-79
76.493,Bluetooth,-80
76.494,Bluetooth,-80
76.525,Bluetooth,-88
76.526,Bluetooth,-88
76.561,Bluetooth,-78
76.562,Bluetooth,-80
76.624,Bluetooth,-80
76.625,Bluetooth,-80
76.658,Bluetooth,-83
76.659,Bluetooth,-83
76.688,Bluetooth,-81
76.689,Bluetooth,-81
76.717,Bluetooth,-80
76.719,Bluetooth,-81
76.753,Bluetooth,-84
76.754,Bluetooth,-84
76.784,Bluetooth,-83
76.785,Bluetooth,-83
76.815,Bluetooth,-80
76.817,Bluetooth,-80
76.843,Bluetooth,-81
76.844,Bluetooth,-81
76.874,Bluetooth,-81
76.874,Bluetooth,-80
76.905,Bluetooth,-80
76.906,Bluetooth,-81
76.937,Bluetooth,-79
76.939,Bluetooth,-79
76.966,Bluetooth,-80
76.968,Bluetooth,-81
77.002,Bluetooth,-77
77.003,Bluetooth,-78
77.062,Bluetooth,-81
77.063,Bluetooth,-81
77.093,Bluetooth,-82
77.094,Bluetooth,-81
77.126,Bluetooth,-77
77.127,Bluetooth,-76
77.161,Bluetooth,-83
77.162,Bluetooth,-82
77.193,Bluetooth,-84
77.195,Bluetooth,-84
77.226,Bluetooth,-85
77.227,Bluetooth,-84
77.257,Bluetooth,-77
77.258,Bluetooth,-77
77.291,Bluetooth,-82
77.292,Bluetooth,-81
77.324,Bluetooth,-82
77.325,Bluetooth,-84
77.353,Bluetooth,-76
77.354,Bluetooth,-78
77.384,Bluetooth,-77
77.385,Bluetooth,-76
77.418,Bluetooth,-82
77.420,Bluetooth,-81
77.447,Bluetooth,-84
77.448,Bluetooth,-84
77.482,Bluetooth,-77
77.484,Bluetooth,-77
77.517,Bluetooth,-81
77.519,Bluetooth,-81
77.547,Bluetooth,-81
77.549,Bluetooth,-80
77.576,Bluetooth,-81
77.577,Bluetooth,-82
77.610,Bluetooth,-79
77.611,Bluetooth,-79
77.645,Bluetooth,-80
77.646,Bluetooth,-81
77.676,Bluetooth,-81
77.677,Bluetooth,-83
77.707,Bluetooth,-82
77.708,Bluetooth,-82
77.740,Bluetooth,-78
77.741,Bluetooth,-79
77.772,Bluetooth,-80
77.773,Bluetooth,-80
77.802,Bluetooth,-83
77.804,Bluetooth,-82
77.835,Bluetooth,-79
77.836,Bluetooth,-79
77.867,Bluetooth,-79
77.868,Bluetooth,-79
77.901,Bluetooth,-80
77.903,Bluetooth,-81
77.934,Bluetooth,-85
77.935,Bluetooth,-83
77.967,Bluetooth,-79
77.968,Bluetooth,-79
78.156,Bluetooth,-83
78.157,Bluetooth,-83
78.221,Bluetooth,-77
78.222,Bluetooth,-77
78.256,Bluetooth,-79
78.257,Bluetooth,-79
78.285,Bluetooth,-82
78.286,Bluetooth,-83
78.348,Bluetooth,-79
78.351,Bluetooth,-78
78.380,Bluetooth,-79
78.381,Bluetooth,-80
78.409,Bluetooth,-81
78.410,Bluetooth,-82
78.440,Bluetooth,-78
78.441,Bluetooth,-79
78.475,Bluetooth,-79
78.476,Bluetooth,-80
78.505,Bluetooth,-79
78.506,Bluetooth,-79
78.534,Bluetooth,-82
78.535,Bluetooth,-82
78.665,Bluetooth,-83
78.668,Bluetooth,-82
78.695,Bluetooth,-78
78.697,Bluetooth,-80
78.727,Bluetooth,-79
78.728,Bluetooth,-79
78.757,Bluetooth,-81
78.758,Bluetooth,-82
78.790,Bluetooth,-81
78.791,Bluetooth,-80
78.824,Bluetooth,-79
78.825,Bluetooth,-78
78.857,Bluetooth,-80
78.858,Bluetooth,-79
78.890,Bluetooth,-81
78.891,Bluetooth,-82
78.923,Bluetooth,-79
78.924,Bluetooth,-79
145.181,Bluetooth,-75
145.182,Bluetooth,-77
145.211,Bluetooth,126
145.213,Bluetooth,-91
145.249,Bluetooth,-87
145.250,Bluetooth,128
145.281,Bluetooth,-76
145.282,Bluetooth,-77
145.310,Bluetooth,-78
145.311,Bluetooth,126
145.339,Bluetooth,127
145.341,Bluetooth,-98
145.374,Bluetooth,-86
145.375,Bluetooth,127
145.408,Bluetooth,-79
145.409,Bluetooth,-79
145.437,Bluetooth,126
145.439,Bluetooth,-95
145.466,Bluetooth,-92
145.467,Bluetooth,-91
145.499,Bluetooth,-91
145.500,Bluetooth,128
145.531,Bluetooth,-80
145.533,Bluetooth,-80
145.563,Bluetooth,-88
145.564,Bluetooth,-88
145.597,Bluetooth,-95
145.598,Bluetooth,127
145.629,Bluetooth,-86
145.631,Bluetooth,126
145.661,Bluetooth,-73
145.663,Bluetooth,-73
145.692,Bluetooth,-81
145.693,Bluetooth,-82
145.724,Bluetooth,-82
145.725,Bluetooth,127
145.758,Bluetooth,-73
145.759,Bluetooth,-74
145.822,Bluetooth,-83
145.823,Bluetooth,-83
145.885,Bluetooth,-73
145.887,Bluetooth,127
145.918,Bluetooth,-80
145.919,Bluetooth,-81
145.983,Bluetooth,-76
145.984,Bluetooth,126
146.144,Bluetooth,-74
146.145,Bluetooth,127
146.175,Bluetooth,-81
146.176,Bluetooth,-79
146.205,Bluetooth,-77
146.206,Bluetooth,127
146.238,Bluetooth,-74
146.239,Bluetooth,127
146.271,Bluetooth,-74
146.272,Bluetooth,127
146.299,Bluetooth,-81
146.300,Bluetooth,-79
146.335,Bluetooth,-79
146.336,Bluetooth,126
146.369,Bluetooth,-74
146.372,Bluetooth,-74
146.397,Bluetooth,-81
146.398,Bluetooth,-81
146.527,Bluetooth,-82
146.528,Bluetooth,-81
146.659,Bluetooth,-81
146.662,Bluetooth,-80
146.690,Bluetooth,-79
146.696,Bluetooth,126
146.722,Bluetooth,-73
146.722,Bluetooth,127
146.941,Bluetooth,-80
146.941,Bluetooth,127
146.972,Bluetooth,-73
146.972,Bluetooth,127
147.004,Bluetooth,-80
147.004,Bluetooth,-81
147.037,Bluetooth,-79
147.038,Bluetooth,128
147.068,Bluetooth,-80
147.069,Bluetooth,128
147.099,Bluetooth,-74
147.100,Bluetooth,127
147.128,Bluetooth,-81
147.128,Bluetooth,-81
147.159,Bluetooth,-78
147.159,Bluetooth,126
147.227,Bluetooth,-74
147.227,Bluetooth,127
147.257,Bluetooth,-81
147.257,Bluetooth,-81
147.289,Bluetooth,-78
147.289,Bluetooth,127
147.320,Bluetooth,-72
147.321,Bluetooth,127
147.349,Bluetooth,-74
147.350,Bluetooth,127
147.378,Bluetooth,-81
147.379,Bluetooth,-81
147.409,Bluetooth,-79
147.409,Bluetooth,-79
147.438,Bluetooth,-74
147.439,Bluetooth,-74
147.469,Bluetooth,-72
147.469,Bluetooth,127
147.503,Bluetooth,-83
147.505,Bluetooth,-82
147.537,Bluetooth,-81
147.538,Bluetooth,-79
147.567,Bluetooth,-73
147.568,Bluetooth,127
147.597,Bluetooth,-81
147.598,Bluetooth,-83
147.630,Bluetooth,-81
147.632,Bluetooth,-81
147.661,Bluetooth,-80
147.662,Bluetooth,-80
147.694,Bluetooth,-73
147.695,Bluetooth,126
147.726,Bluetooth,-81
147.727,Bluetooth,-81
147.758,Bluetooth,-80
147.759,Bluetooth,-79
147.823,Bluetooth,-74
147.824,Bluetooth,127
147.857,Bluetooth,-81
147.858,Bluetooth,-81
147.887,Bluetooth,-79
147.889,Bluetooth,-78
147.922,Bluetooth,-73
147.923,Bluetooth,128
147.987,Bluetooth,-82
147.988,Bluetooth,-80
148.185,Bluetooth,-72
148.187,Bluetooth,127
148.219,Bluetooth,-81
148.221,Bluetooth,-81
148.250,Bluetooth,-80
148.250,Bluetooth,-78
148.284,Bluetooth,-73
148.285,Bluetooth,127
148.317,Bluetooth,-82
148.318,Bluetooth,-82
148.384,Bluetooth,-80
148.385,Bluetooth,-79
148.414,Bluetooth,-74
148.415,Bluetooth,127
148.443,Bluetooth,-83
148.444,Bluetooth,-83
148.476,Bluetooth,-80
148.477,Bluetooth,127
148.511,Bluetooth,-80
148.513,Bluetooth,126
148.545,Bluetooth,-73
148.546,Bluetooth,127
148.575,Bluetooth,-83
148.576,Bluetooth,-85
148.609,Bluetooth,-81
148.610,Bluetooth,127
148.639,Bluetooth,-75
148.641,Bluetooth,127
148.703,Bluetooth,-84
148.705,Bluetooth,-86
148.771,Bluetooth,-75
148.772,Bluetooth,127
148.804,Bluetooth,-85
148.806,Bluetooth,-84
148.835,Bluetooth,-78
148.836,Bluetooth,-77
148.864,Bluetooth,127
148.899,Bluetooth,127
148.929,Bluetooth,126
148.960,Bluetooth,127
148.991,Bluetooth,-76
148.992,Bluetooth,-76
149.022,Bluetooth,-73
149.023,Bluetooth,127
149.054,Bluetooth,-81
149.056,Bluetooth,-81
149.086,Bluetooth,-77
149.088,Bluetooth,-75
149.117,Bluetooth,-73
149.118,Bluetooth,127
224.626,Bluetooth,-79
224.627,Bluetooth,126
224.687,Bluetooth,-77
224.688,Bluetooth,127
224.721,Bluetooth,-75
224.722,Bluetooth,-75
224.751,Bluetooth,-80
224.752,Bluetooth,-79
224.784,Bluetooth,-77
224.785,Bluetooth,127
224.815,Bluetooth,-77
224.816,Bluetooth,127
224.845,Bluetooth,-76
224.846,Bluetooth,-75
224.877,Bluetooth,-80
224.880,Bluetooth,-79
224.907,Bluetooth,-77
224.909,Bluetooth,127
224.967,Bluetooth,-75
224.968,Bluetooth,-75
225.002,Bluetooth,-80
225.003,Bluetooth,-79
225.036,Bluetooth,-75
225.037,Bluetooth,127
225.066,Bluetooth,-76
225.067,Bluetooth,-75
225.102,Bluetooth,-80
225.103,Bluetooth,-78
225.132,Bluetooth,-79
225.133,Bluetooth,-78
225.165,Bluetooth,-77
225.166,Bluetooth,126
225.194,Bluetooth,-75
225.196,Bluetooth,-76
225.227,Bluetooth,-78
225.228,Bluetooth,-78
225.290,Bluetooth,-77
225.291,Bluetooth,127
225.318,Bluetooth,-76
225.319,Bluetooth,-75
225.353,Bluetooth,-79
225.354,Bluetooth,-77
225.385,Bluetooth,-76
225.386,Bluetooth,127
225.417,Bluetooth,-77
225.418,Bluetooth,127
225.447,Bluetooth,-75
225.448,Bluetooth,-75
225.482,Bluetooth,-80
225.483,Bluetooth,-80
225.516,Bluetooth,-76
225.517,Bluetooth,127
225.549,Bluetooth,-75
225.550,Bluetooth,-73
225.582,Bluetooth,-80
225.583,Bluetooth,-79
225.612,Bluetooth,-80
225.613,Bluetooth,-79
225.648,Bluetooth,-76
225.649,Bluetooth,128
225.677,Bluetooth,-74
225.679,Bluetooth,-75
225.711,Bluetooth,-80
225.712,Bluetooth,-80
225.772,Bluetooth,-76
225.774,Bluetooth,127
225.802,Bluetooth,-74
225.803,Bluetooth,-75
225.835,Bluetooth,-80
225.837,Bluetooth,-81
225.867,Bluetooth,-76
225.868,Bluetooth,127
225.901,Bluetooth,-74
225.902,Bluetooth,-76
225.931,Bluetooth,-75
225.932,Bluetooth,-76
225.966,Bluetooth,-79
225.967,Bluetooth,-79
226.000,Bluetooth,-77
226.001,Bluetooth,127
226.030,Bluetooth,-76
226.031,Bluetooth,-76
226.062,Bluetooth,-80
226.063,Bluetooth,-80
226.096,Bluetooth,-80
226.097,Bluetooth,-79
226.127,Bluetooth,-77
226.129,Bluetooth,127
226.159,Bluetooth,-74
226.161,Bluetooth,-74
226.189,Bluetooth,-79
226.190,Bluetooth,-79
226.221,Bluetooth,-76
226.222,Bluetooth,128
226.252,Bluetooth,-77
226.253,Bluetooth,128
226.282,Bluetooth,-76
226.283,Bluetooth,-74
226.313,Bluetooth,-79
226.314,Bluetooth,-79
226.409,Bluetooth,-75
226.410,Bluetooth,-75
226.531,Bluetooth,-75
226.532,Bluetooth,-76
226.690,Bluetooth,-79
226.691,Bluetooth,-79
226.721,Bluetooth,-76
226.722,Bluetooth,126
226.752,Bluetooth,-75
226.753,Bluetooth,-74
226.783,Bluetooth,-81
226.784,Bluetooth,-78
226.814,Bluetooth,-79
226.815,Bluetooth,-80
226.847,Bluetooth,-76
226.848,Bluetooth,127
226.875,Bluetooth,-75
226.877,Bluetooth,-74
226.910,Bluetooth,-80
226.911,Bluetooth,-80
226.944,Bluetooth,-77
226.945,Bluetooth,126
226.973,Bluetooth,-77
226.974,Bluetooth,126
227.002,Bluetooth,-74
227.002,Bluetooth,-75
227.033,Bluetooth,-81
227.034,Bluetooth,-80
227.066,Bluetooth,-78
227.068,Bluetooth,128
227.097,Bluetooth,-77
227.098,Bluetooth,-78
227.127,Bluetooth,-75
227.129,Bluetooth,-73
227.161,Bluetooth,-80
227.163,Bluetooth,-79
227.191,Bluetooth,-77
227.194,Bluetooth,127
227.226,Bluetooth,-75
227.227,Bluetooth,-75
227.261,Bluetooth,-78
227.262,Bluetooth,-79
227.291,Bluetooth,-78
227.293,Bluetooth,-76
227.322,Bluetooth,-78
227.323,Bluetooth,127
227.351,Bluetooth,-74
227.352,Bluetooth,-74
227.382,Bluetooth,-79
227.383,Bluetooth,-79
227.411,Bluetooth,-80
227.412,Bluetooth,-76
227.446,Bluetooth,-79
227.447,Bluetooth,126
227.476,Bluetooth,-75
227.477,Bluetooth,-75
227.511,Bluetooth,-78
227.512,Bluetooth,-77
227.544,Bluetooth,-77
227.545,Bluetooth,126
227.609,Bluetooth,-74
227.611,Bluetooth,-73
227.639,Bluetooth,-77
227.640,Bluetooth,-76
227.671,Bluetooth,-77
227.672,Bluetooth,126
227.702,Bluetooth,128
227.733,Bluetooth,-75
227.734,Bluetooth,-74
227.767,Bluetooth,-77
227.768,Bluetooth,-76
227.799,Bluetooth,-77
227.800,Bluetooth,126
227.828,Bluetooth,-74
227.829,Bluetooth,-74
227.862,Bluetooth,-77
227.863,Bluetooth,-76
227.894,Bluetooth,-77
227.896,Bluetooth,-75
227.926,Bluetooth,-78
227.927,Bluetooth,128
227.955,Bluetooth,-75
227.956,Bluetooth,-74
227.992,Bluetooth,-77
227.994,Bluetooth,-75
228.021,Bluetooth,-78
228.022,Bluetooth,128
228.052,Bluetooth,-77
228.053,Bluetooth,127
228.085,Bluetooth,-76
228.086,Bluetooth,-75
228.211,Bluetooth,-74
228.213,Bluetooth,-76
228.279,Bluetooth,-78
228.280,Bluetooth,127
228.311,Bluetooth,-75
228.346,Bluetooth,-78
228.348,Bluetooth,127
228.375,Bluetooth,-78
228.377,Bluetooth,127
228.408,Bluetooth,-78
228.410,Bluetooth,126
228.441,Bluetooth,-75
228.444,Bluetooth,-76
228.476,Bluetooth,-77
228.477,Bluetooth,126
228.506,Bluetooth,-79
228.507,Bluetooth,127
228.537,Bluetooth,-78
228.538,Bluetooth,127
228.567,Bluetooth,-75
228.568,Bluetooth,-75
228.601,Bluetooth,-77
228.602,Bluetooth,127
