Distance,6.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
2.401,Bluetooth,-48
2.403,Bluetooth,-49
2.439,Bluetooth,-48
2.440,Bluetooth,-48
2.509,Bluetooth,-49
2.510,Bluetooth,-50
2.542,Bluetooth,-50
2.544,Bluetooth,-49
2.611,Bluetooth,-47
2.613,Bluetooth,-48
2.652,Bluetooth,-48
2.654,Bluetooth,-49
2.745,Bluetooth,-48
2.747,Bluetooth,-46
2.784,Bluetooth,-50
2.786,Bluetooth,-50
2.826,Bluetooth,-59
2.827,Bluetooth,-59
2.861,Bluetooth,-47
2.863,Bluetooth,-49
2.895,Bluetooth,-50
2.896,Bluetooth,-51
2.936,Bluetooth,-65
2.937,Bluetooth,-66
3.034,Bluetooth,-48
3.035,Bluetooth,-48
3.073,Bluetooth,-54
3.075,Bluetooth,-53
3.101,Bluetooth,-53
3.175,Bluetooth,-62
3.176,Bluetooth,-61
3.210,Bluetooth,-50
3.211,Bluetooth,-50
3.248,Bluetooth,-55
3.250,Bluetooth,-54
3.420,Bluetooth,-57
3.422,Bluetooth,-57
3.459,Bluetooth,-48
3.460,Bluetooth,-50
3.492,Bluetooth,-50
3.493,Bluetooth,-50
3.590,Bluetooth,-47
3.592,Bluetooth,-48
3.703,Bluetooth,-50
3.705,Bluetooth,-50
3.743,Bluetooth,-52
3.745,Bluetooth,-53
3.780,Bluetooth,-68
3.781,Bluetooth,-66
3.808,Bluetooth,-51
3.810,Bluetooth,-51
3.841,Bluetooth,-52
3.843,Bluetooth,-51
3.874,Bluetooth,-50
3.876,Bluetooth,-52
3.912,Bluetooth,-63
3.913,Bluetooth,-62
3.940,Bluetooth,-48
3.942,Bluetooth,-49
3.981,Bluetooth,-50
3.982,Bluetooth,-51
28.142,Bluetooth,-56
28.144,Bluetooth,-55
28.181,Bluetooth,-57
28.182,Bluetooth,-57
28.216,Bluetooth,-63
28.218,Bluetooth,-64
28.250,Bluetooth,-54
28.252,Bluetooth,-56
28.280,Bluetooth,-56
28.281,Bluetooth,-56
28.314,Bluetooth,-57
28.316,Bluetooth,-56
28.355,Bluetooth,-63
28.357,Bluetooth,-63
28.389,Bluetooth,-56
28.391,Bluetooth,-56
28.419,Bluetooth,-57
28.422,Bluetooth,-58
28.454,Bluetooth,-63
28.456,Bluetooth,-63
28.484,Bluetooth,-63
28.485,Bluetooth,-63
28.518,Bluetooth,-56
28.519,Bluetooth,-57
28.586,Bluetooth,-64
28.588,Bluetooth,-63
28.620,Bluetooth,-56
28.622,Bluetooth,-56
28.659,Bluetooth,-58
28.661,Bluetooth,-58
28.694,Bluetooth,-63
28.695,Bluetooth,-64
28.883,Bluetooth,-56
28.885,Bluetooth,-56
28.954,Bluetooth,-63
28.955,Bluetooth,-62
28.993,Bluetooth,-56
28.994,Bluetooth,-57
29.057,Bluetooth,-63
29.058,Bluetooth,-63
29.091,Bluetooth,-56
29.092,Bluetooth,-56
29.204,Bluetooth,-63
29.205,Bluetooth,-64
29.234,Bluetooth,-56
29.306,Bluetooth,-63
29.308,Bluetooth,-63
29.334,Bluetooth,-56
29.336,Bluetooth,-56
29.404,Bluetooth,-60
29.406,Bluetooth,-59
29.444,Bluetooth,-61
29.446,Bluetooth,-61
29.522,Bluetooth,-60
29.523,Bluetooth,-59
29.561,Bluetooth,-61
29.562,Bluetooth,-61
29.598,Bluetooth,-56
29.600,Bluetooth,-56
29.631,Bluetooth,-58
29.632,Bluetooth,-58
29.772,Bluetooth,-60
29.774,Bluetooth,-59
29.804,Bluetooth,-60
29.805,Bluetooth,-60
29.869,Bluetooth,-62
29.871,Bluetooth,-62
29.905,Bluetooth,-59
29.906,Bluetooth,-60
29.939,Bluetooth,-57
29.941,Bluetooth,-57
29.977,Bluetooth,-59
29.979,Bluetooth,-59
30.016,Bluetooth,-60
30.017,Bluetooth,-59
30.081,Bluetooth,-56
30.083,Bluetooth,-56
30.150,Bluetooth,-58
30.151,Bluetooth,-58
30.182,Bluetooth,-61
30.183,Bluetooth,-62
30.211,Bluetooth,-57
30.212,Bluetooth,-55
30.241,Bluetooth,-56
30.242,Bluetooth,-56
30.280,Bluetooth,-58
30.281,Bluetooth,-59
30.311,Bluetooth,-61
30.312,Bluetooth,-60
30.342,Bluetooth,-55
30.344,Bluetooth,-56
30.374,Bluetooth,-60
30.376,Bluetooth,-60
30.405,Bluetooth,-60
30.407,Bluetooth,-59
30.436,Bluetooth,-61
30.438,Bluetooth,-61
30.472,Bluetooth,-56
30.474,Bluetooth,-56
30.505,Bluetooth,-59
30.506,Bluetooth,-59
30.541,Bluetooth,-61
30.542,Bluetooth,-62
30.611,Bluetooth,-59
30.613,Bluetooth,-59
30.645,Bluetooth,-59
30.646,Bluetooth,-59
30.755,Bluetooth,-59
30.757,Bluetooth,-59
30.793,Bluetooth,-61
30.795,Bluetooth,-61
30.828,Bluetooth,-55
30.830,Bluetooth,-55
30.859,Bluetooth,-59
30.860,Bluetooth,-59
30.897,Bluetooth,-61
30.899,Bluetooth,-63
30.935,Bluetooth,-55
30.936,Bluetooth,-55
30.969,Bluetooth,-57
31.004,Bluetooth,-59
31.006,Bluetooth,-58
31.041,Bluetooth,-60
31.043,Bluetooth,-59
31.106,Bluetooth,-59
31.107,Bluetooth,-60
31.182,Bluetooth,-57
31.183,Bluetooth,-57
31.215,Bluetooth,-58
31.216,Bluetooth,-59
31.249,Bluetooth,-60
31.251,Bluetooth,-61
31.285,Bluetooth,-60
31.286,Bluetooth,-60
31.417,Bluetooth,-55
31.418,Bluetooth,-55
31.451,Bluetooth,-57
31.453,Bluetooth,-56
31.490,Bluetooth,-60
31.492,Bluetooth,-60
31.559,Bluetooth,-55
31.560,Bluetooth,-55
31.591,Bluetooth,-58
31.592,Bluetooth,-57
31.632,Bluetooth,-60
31.634,Bluetooth,-60
31.662,Bluetooth,-54
31.663,Bluetooth,-55
31.695,Bluetooth,-56
31.696,Bluetooth,-58
31.731,Bluetooth,-61
31.732,Bluetooth,-61
31.761,Bluetooth,-61
31.762,Bluetooth,-62
31.796,Bluetooth,-56
31.798,Bluetooth,-55
31.828,Bluetooth,-59
31.829,Bluetooth,-58
31.933,Bluetooth,-59
31.963,Bluetooth,-58
31.965,Bluetooth,-58
31.996,Bluetooth,-62
31.998,Bluetooth,-61
32.028,Bluetooth,-55
32.029,Bluetooth,-55
59.919,Bluetooth,-73
59.921,Bluetooth,-74
59.953,Bluetooth,-69
60.027,Bluetooth,-72
60.028,Bluetooth,-72
60.057,Bluetooth,-70
60.059,Bluetooth,-69
60.132,Bluetooth,-71
60.134,Bluetooth,-70
60.274,Bluetooth,-69
60.276,Bluetooth,-69
60.312,Bluetooth,-73
60.314,Bluetooth,-72
60.348,Bluetooth,-56
60.350,Bluetooth,-57
60.421,Bluetooth,-73
60.423,Bluetooth,-74
60.457,Bluetooth,-58
60.459,Bluetooth,-57
60.492,Bluetooth,-67
60.561,Bluetooth,-74
60.562,Bluetooth,-74
60.660,Bluetooth,-76
60.801,Bluetooth,-75
60.803,Bluetooth,-76
60.840,Bluetooth,-58
60.842,Bluetooth,-57
60.873,Bluetooth,-66
60.875,Bluetooth,-68
60.907,Bluetooth,-74
60.909,Bluetooth,-76
60.940,Bluetooth,-58
60.942,Bluetooth,-59
60.975,Bluetooth,-67
60.977,Bluetooth,-68
61.012,Bluetooth,-75
61.014,Bluetooth,-75
61.106,Bluetooth,-66
61.107,Bluetooth,-67
61.141,Bluetooth,-74
61.143,Bluetooth,-73
61.214,Bluetooth,-68
61.216,Bluetooth,-67
61.255,Bluetooth,-74
61.257,Bluetooth,-74
61.305,Bluetooth,-57
61.307,Bluetooth,-58
61.340,Bluetooth,-67
61.342,Bluetooth,-67
61.378,Bluetooth,-75
61.380,Bluetooth,-75
61.480,Bluetooth,-68
61.481,Bluetooth,-67
61.516,Bluetooth,-72
61.518,Bluetooth,-73
61.554,Bluetooth,-57
61.555,Bluetooth,-57
61.623,Bluetooth,-72
61.624,Bluetooth,-72
61.758,Bluetooth,-73
61.760,Bluetooth,-72
61.839,Bluetooth,-67
61.841,Bluetooth,-68
61.867,Bluetooth,-72
61.869,Bluetooth,-71
61.905,Bluetooth,-58
61.907,Bluetooth,-56
61.937,Bluetooth,-67
61.939,Bluetooth,-68
61.971,Bluetooth,-71
61.973,Bluetooth,-71
62.005,Bluetooth,-71
62.007,Bluetooth,-70
62.038,Bluetooth,-57
62.040,Bluetooth,-57
62.075,Bluetooth,-70
62.076,Bluetooth,-70
62.100,Bluetooth,-71
62.101,Bluetooth,-71
62.140,Bluetooth,-57
62.142,Bluetooth,-57
62.179,Bluetooth,-68
62.181,Bluetooth,-67
62.220,Bluetooth,-70
62.222,Bluetooth,-71
62.251,Bluetooth,-56
62.253,Bluetooth,-57
62.322,Bluetooth,-68
62.324,Bluetooth,-69
62.354,Bluetooth,-71
62.356,Bluetooth,-69
62.392,Bluetooth,-56
62.394,Bluetooth,-57
62.432,Bluetooth,-68
62.433,Bluetooth,-68
62.502,Bluetooth,-57
62.504,Bluetooth,-58
62.576,Bluetooth,-69
62.578,Bluetooth,-69
62.614,Bluetooth,-57
62.616,Bluetooth,-57
62.654,Bluetooth,-68
62.656,Bluetooth,-69
62.691,Bluetooth,-69
62.692,Bluetooth,-69
62.800,Bluetooth,-70
62.803,Bluetooth,-69
62.831,Bluetooth,-69
62.833,Bluetooth,-69
62.863,Bluetooth,-56
62.865,Bluetooth,-56
62.901,Bluetooth,-68
62.903,Bluetooth,-69
62.935,Bluetooth,-69
62.937,Bluetooth,-67
62.963,Bluetooth,-68
62.965,Bluetooth,-69
62.998,Bluetooth,-56
63.000,Bluetooth,-57
63.030,Bluetooth,-70
63.032,Bluetooth,-68
63.071,Bluetooth,-69
63.095,Bluetooth,-56
63.096,Bluetooth,-57
63.170,Bluetooth,-68
63.237,Bluetooth,-57
63.239,Bluetooth,-57
63.274,Bluetooth,-69
63.276,Bluetooth,-69
63.305,Bluetooth,-69
63.307,Bluetooth,-68
63.341,Bluetooth,-57
63.343,Bluetooth,-57
63.378,Bluetooth,-70
63.415,Bluetooth,-69
63.519,Bluetooth,-70
63.520,Bluetooth,-69
63.560,Bluetooth,-68
63.561,Bluetooth,-68
63.591,Bluetooth,-57
63.592,Bluetooth,-58
63.626,Bluetooth,-70
63.628,Bluetooth,-68
63.661,Bluetooth,-69
63.663,Bluetooth,-69
63.759,Bluetooth,-69
63.760,Bluetooth,-69
63.790,Bluetooth,-70
63.791,Bluetooth,-69
63.829,Bluetooth,-56
94.339,Bluetooth,-59
94.399,Bluetooth,-59
94.401,Bluetooth,-58
94.435,Bluetooth,-55
94.437,Bluetooth,-55
94.474,Bluetooth,-59
94.476,Bluetooth,-59
94.615,Bluetooth,-57
94.617,Bluetooth,-57
94.682,Bluetooth,-56
94.684,Bluetooth,-56
94.755,Bluetooth,-58
94.757,Bluetooth,-57
94.786,Bluetooth,-55
94.788,Bluetooth,-54
94.826,Bluetooth,-57
94.827,Bluetooth,-56
94.860,Bluetooth,-56
94.862,Bluetooth,-55
94.896,Bluetooth,-56
94.898,Bluetooth,-55
94.970,Bluetooth,-57
94.972,Bluetooth,-55
95.002,Bluetooth,-57
95.004,Bluetooth,-56
95.069,Bluetooth,-54
95.071,Bluetooth,-56
95.104,Bluetooth,-58
95.105,Bluetooth,-57
95.136,Bluetooth,-55
95.138,Bluetooth,-55
95.246,Bluetooth,-54
95.248,Bluetooth,-54
95.322,Bluetooth,-54
95.324,Bluetooth,-54
95.360,Bluetooth,-54
95.362,Bluetooth,-55
95.395,Bluetooth,-51
95.427,Bluetooth,-54
95.525,Bluetooth,-51
95.526,Bluetooth,-54
95.588,Bluetooth,-54
95.589,Bluetooth,-53
95.626,Bluetooth,-52
95.628,Bluetooth,-52
95.667,Bluetooth,-53
95.669,Bluetooth,-55
95.705,Bluetooth,-53
95.707,Bluetooth,-53
95.742,Bluetooth,-54
95.744,Bluetooth,-52
95.822,Bluetooth,-53
95.823,Bluetooth,-52
95.864,Bluetooth,-52
95.866,Bluetooth,-54
95.938,Bluetooth,-52
95.940,Bluetooth,-54
95.971,Bluetooth,-53
95.973,Bluetooth,-53
96.076,Bluetooth,-53
96.078,Bluetooth,-52
96.109,Bluetooth,-53
96.110,Bluetooth,-54
96.150,Bluetooth,-56
96.152,Bluetooth,-54
96.187,Bluetooth,-53
96.189,Bluetooth,-53
96.222,Bluetooth,-54
96.224,Bluetooth,-54
96.254,Bluetooth,-55
96.256,Bluetooth,-56
96.292,Bluetooth,-52
96.294,Bluetooth,-53
96.358,Bluetooth,-52
96.360,Bluetooth,-52
96.391,Bluetooth,-55
96.393,Bluetooth,-55
96.429,Bluetooth,-53
96.431,Bluetooth,-53
96.460,Bluetooth,-52
96.462,Bluetooth,-54
96.494,Bluetooth,-55
96.495,Bluetooth,-55
96.523,Bluetooth,-55
96.523,Bluetooth,-55
96.561,Bluetooth,-53
96.562,Bluetooth,-53
96.597,Bluetooth,-53
96.598,Bluetooth,-53
96.668,Bluetooth,-54
96.670,Bluetooth,-53
96.697,Bluetooth,-52
96.698,Bluetooth,-53
96.843,Bluetooth,-52
96.845,Bluetooth,-52
96.876,Bluetooth,-56
96.877,Bluetooth,-57
96.911,Bluetooth,-53
96.912,Bluetooth,-53
96.946,Bluetooth,-53
96.948,Bluetooth,-53
96.982,Bluetooth,-57
96.985,Bluetooth,-58
97.021,Bluetooth,-53
97.022,Bluetooth,-54
97.114,Bluetooth,-57
97.116,Bluetooth,-57
97.154,Bluetooth,-54
97.156,Bluetooth,-54
97.227,Bluetooth,-57
97.229,Bluetooth,-58
97.295,Bluetooth,-54
97.297,Bluetooth,-54
97.334,Bluetooth,-58
97.336,Bluetooth,-57
97.368,Bluetooth,-58
97.370,Bluetooth,-59
97.402,Bluetooth,-53
97.404,Bluetooth,-53
97.434,Bluetooth,-54
97.436,Bluetooth,-55
97.470,Bluetooth,-59
97.472,Bluetooth,-58
97.507,Bluetooth,-55
97.509,Bluetooth,-53
97.545,Bluetooth,-54
97.546,Bluetooth,-54
97.585,Bluetooth,-58
97.587,Bluetooth,-58
97.656,Bluetooth,-54
97.657,Bluetooth,-55
97.694,Bluetooth,-58
97.695,Bluetooth,-58
97.796,Bluetooth,-54
97.797,Bluetooth,-54
97.831,Bluetooth,-58
97.834,Bluetooth,-57
97.862,Bluetooth,-53
97.864,Bluetooth,-53
97.901,Bluetooth,-53
97.903,Bluetooth,-54
97.932,Bluetooth,-57
97.935,Bluetooth,-57
97.963,Bluetooth,-57
97.965,Bluetooth,-56
98.005,Bluetooth,-53
98.006,Bluetooth,-53
98.038,Bluetooth,-53
98.040,Bluetooth,-54
98.072,Bluetooth,-57
98.074,Bluetooth,-57
98.103,Bluetooth,-54
98.104,Bluetooth,-54
98.135,Bluetooth,-53
98.137,Bluetooth,-53
98.174,Bluetooth,-57
98.175,Bluetooth,-57
98.319,Bluetooth,-57
98.321,Bluetooth,-57
136.034,Bluetooth,-74
136.036,Bluetooth,-75
136.067,Bluetooth,-61
136.068,Bluetooth,-61
136.105,Bluetooth,-84
136.106,Bluetooth,-84
136.141,Bluetooth,-67
136.143,Bluetooth,-66
136.218,Bluetooth,-55
136.249,Bluetooth,-73
136.251,Bluetooth,-74
136.284,Bluetooth,-54
136.324,Bluetooth,-55
136.325,Bluetooth,-56
136.393,Bluetooth,-63
136.394,Bluetooth,-62
136.432,Bluetooth,-59
136.433,Bluetooth,-59
136.466,Bluetooth,-64
136.468,Bluetooth,-64
136.537,Bluetooth,-61
136.538,Bluetooth,-61
136.568,Bluetooth,-58
136.570,Bluetooth,-58
136.609,Bluetooth,-62
136.611,Bluetooth,-61
136.643,Bluetooth,-57
136.644,Bluetooth,-57
136.676,Bluetooth,-55
136.678,Bluetooth,-55
136.717,Bluetooth,-59
136.719,Bluetooth,-60
136.748,Bluetooth,-70
136.885,Bluetooth,-53
136.887,Bluetooth,-53
136.918,Bluetooth,-51
136.920,Bluetooth,-52
136.993,Bluetooth,-64
136.995,Bluetooth,-64
137.028,Bluetooth,-51
137.029,Bluetooth,-51
137.061,Bluetooth,-57
137.062,Bluetooth,-57
137.097,Bluetooth,-72
137.099,Bluetooth,-72
137.134,Bluetooth,-50
137.135,Bluetooth,-51
137.166,Bluetooth,-58
137.234,Bluetooth,-67
137.236,Bluetooth,-67
137.270,Bluetooth,-52
137.272,Bluetooth,-51
137.301,Bluetooth,-59
137.303,Bluetooth,-59
137.371,Bluetooth,-54
137.373,Bluetooth,-54
137.406,Bluetooth,-59
137.513,Bluetooth,-57
137.515,Bluetooth,-57
137.553,Bluetooth,-59
137.555,Bluetooth,-59
137.589,Bluetooth,-63
137.591,Bluetooth,-62
137.626,Bluetooth,-54
137.627,Bluetooth,-53
137.663,Bluetooth,-56
137.664,Bluetooth,-56
137.703,Bluetooth,-63
137.705,Bluetooth,-62
137.733,Bluetooth,-51
137.735,Bluetooth,-51
137.770,Bluetooth,-58
137.771,Bluetooth,-55
137.810,Bluetooth,-61
137.812,Bluetooth,-63
137.912,Bluetooth,-64
137.914,Bluetooth,-63
137.949,Bluetooth,-59
137.951,Bluetooth,-59
138.017,Bluetooth,-64
138.019,Bluetooth,-65
138.125,Bluetooth,-63
138.126,Bluetooth,-62
138.195,Bluetooth,-64
138.196,Bluetooth,-64
138.227,Bluetooth,-68
138.228,Bluetooth,-69
138.265,Bluetooth,-73
138.266,Bluetooth,-70
138.304,Bluetooth,-65
138.340,Bluetooth,-59
138.342,Bluetooth,-59
138.381,Bluetooth,-63
138.383,Bluetooth,-64
138.413,Bluetooth,-60
138.415,Bluetooth,-60
138.512,Bluetooth,-73
138.513,Bluetooth,-74
138.545,Bluetooth,-59
138.547,Bluetooth,-59
138.574,Bluetooth,-65
138.575,Bluetooth,-66
138.608,Bluetooth,-73
138.609,Bluetooth,-73
138.647,Bluetooth,-60
138.649,Bluetooth,-60
138.680,Bluetooth,-62
138.681,Bluetooth,-62
138.797,Bluetooth,-55
138.798,Bluetooth,-55
138.829,Bluetooth,-52
138.831,Bluetooth,-55
138.869,Bluetooth,-72
138.870,Bluetooth,-71
138.900,Bluetooth,-56
138.902,Bluetooth,-55
139.007,Bluetooth,-56
139.008,Bluetooth,-57
139.037,Bluetooth,-56
139.038,Bluetooth,-56
139.068,Bluetooth,-61
139.070,Bluetooth,-62
139.108,Bluetooth,-64
139.109,Bluetooth,-64
139.145,Bluetooth,-55
139.147,Bluetooth,-56
139.182,Bluetooth,-58
139.183,Bluetooth,-58
139.221,Bluetooth,-62
139.222,Bluetooth,-62
139.252,Bluetooth,-55
139.253,Bluetooth,-56
139.295,Bluetooth,-56
139.296,Bluetooth,-58
139.319,Bluetooth,-58
139.321,Bluetooth,-58
139.392,Bluetooth,-54
139.393,Bluetooth,-56
139.424,Bluetooth,-57
139.425,Bluetooth,-58
139.465,Bluetooth,-60
139.467,Bluetooth,-60
139.499,Bluetooth,-54
139.501,Bluetooth,-55
139.530,Bluetooth,-60
139.532,Bluetooth,-59
139.564,Bluetooth,-59
139.565,Bluetooth,-58
139.637,Bluetooth,-56
139.638,Bluetooth,-54
139.670,Bluetooth,-63
139.672,Bluetooth,-63
139.702,Bluetooth,-58
139.704,Bluetooth,-58
139.738,Bluetooth,-54
139.815,Bluetooth,-57
139.817,Bluetooth,-58
139.847,Bluetooth,-55
139.848,Bluetooth,-54
139.877,Bluetooth,-55
139.878,Bluetooth,-54
139.915,Bluetooth,-67
139.917,Bluetooth,-67
139.956,Bluetooth,-65
139.958,Bluetooth,-69
139.989,Bluetooth,-59
166.546,Bluetooth,-62
166.738,Bluetooth,-54
166.739,Bluetooth,-55
166.779,Bluetooth,-61
166.781,Bluetooth,-62
166.811,Bluetooth,-66
166.812,Bluetooth,-67
166.840,Bluetooth,-57
166.842,Bluetooth,-56
166.956,Bluetooth,-66
166.957,Bluetooth,-66
166.993,Bluetooth,-54
166.994,Bluetooth,-55
167.024,Bluetooth,-63
167.025,Bluetooth,-65
167.054,Bluetooth,-67
167.056,Bluetooth,-66
167.085,Bluetooth,-55
167.087,Bluetooth,-55
167.121,Bluetooth,-62
167.151,Bluetooth,-61
167.186,Bluetooth,-69
167.187,Bluetooth,-67
167.220,Bluetooth,-55
167.221,Bluetooth,-55
167.252,Bluetooth,-62
167.254,Bluetooth,-60
167.292,Bluetooth,-69
167.328,Bluetooth,-55
167.330,Bluetooth,-56
167.369,Bluetooth,-61
167.401,Bluetooth,-69
167.467,Bluetooth,-55
167.506,Bluetooth,-61
167.548,Bluetooth,-67
167.549,Bluetooth,-67
167.584,Bluetooth,-55
167.586,Bluetooth,-54
167.620,Bluetooth,-61
167.621,Bluetooth,-62
167.654,Bluetooth,-69
167.656,Bluetooth,-67
167.698,Bluetooth,-53
167.699,Bluetooth,-55
167.730,Bluetooth,-61
167.732,Bluetooth,-61
167.769,Bluetooth,-69
167.771,Bluetooth,-69
167.807,Bluetooth,-54
167.808,Bluetooth,-54
167.848,Bluetooth,-61
167.849,Bluetooth,-62
167.885,Bluetooth,-69
167.886,Bluetooth,-69
167.992,Bluetooth,-59
167.994,Bluetooth,-61
168.027,Bluetooth,-69
168.028,Bluetooth,-69
168.058,Bluetooth,-54
168.059,Bluetooth,-54
168.095,Bluetooth,-60
168.096,Bluetooth,-61
168.133,Bluetooth,-67
168.135,Bluetooth,-67
168.168,Bluetooth,-55
168.170,Bluetooth,-55
168.201,Bluetooth,-60
168.203,Bluetooth,-60
168.308,Bluetooth,-55
168.309,Bluetooth,-55
168.348,Bluetooth,-60
168.349,Bluetooth,-60
168.386,Bluetooth,-70
168.387,Bluetooth,-68
168.420,Bluetooth,-53
168.422,Bluetooth,-54
168.454,Bluetooth,-60
168.455,Bluetooth,-60
168.561,Bluetooth,-60
168.563,Bluetooth,-60
168.635,Bluetooth,-70
168.636,Bluetooth,-69
168.664,Bluetooth,-54
168.666,Bluetooth,-55
168.704,Bluetooth,-60
168.705,Bluetooth,-60
168.742,Bluetooth,-69
168.743,Bluetooth,-70
168.826,Bluetooth,-60
168.828,Bluetooth,-61
168.867,Bluetooth,-71
168.869,Bluetooth,-69
168.971,Bluetooth,-69
168.972,Bluetooth,-70
169.002,Bluetooth,-54
169.004,Bluetooth,-54
169.034,Bluetooth,-53
169.035,Bluetooth,-53
169.072,Bluetooth,-60
169.074,Bluetooth,-60
169.105,Bluetooth,-71
169.106,Bluetooth,-69
169.287,Bluetooth,-60
169.289,Bluetooth,-59
169.324,Bluetooth,-70
169.326,Bluetooth,-70
169.357,Bluetooth,-70
169.358,Bluetooth,-70
169.385,Bluetooth,-56
169.386,Bluetooth,-55
169.425,Bluetooth,-59
169.426,Bluetooth,-60
169.459,Bluetooth,-70
169.489,Bluetooth,-54
169.491,Bluetooth,-54
169.525,Bluetooth,-60
169.526,Bluetooth,-60
169.561,Bluetooth,-69
169.562,Bluetooth,-70
169.591,Bluetooth,-72
169.592,Bluetooth,-72
169.630,Bluetooth,-54
169.632,Bluetooth,-55
169.665,Bluetooth,-60
169.667,Bluetooth,-59
169.808,Bluetooth,-70
169.810,Bluetooth,-69
169.870,Bluetooth,-54
169.872,Bluetooth,-55
169.906,Bluetooth,-60
169.908,Bluetooth,-61
169.948,Bluetooth,-69
169.949,Bluetooth,-69
169.977,Bluetooth,-53
169.978,Bluetooth,-55
170.014,Bluetooth,-60
170.016,Bluetooth,-61
170.044,Bluetooth,-69
170.046,Bluetooth,-69
170.190,Bluetooth,-68
170.191,Bluetooth,-68
170.228,Bluetooth,-54
170.230,Bluetooth,-55
170.259,Bluetooth,-60
170.260,Bluetooth,-60
170.292,Bluetooth,-69
170.294,Bluetooth,-68
170.325,Bluetooth,-54
170.327,Bluetooth,-55
197.939,Bluetooth,-71
197.941,Bluetooth,-71
197.972,Bluetooth,-72
197.974,Bluetooth,-70
198.007,Bluetooth,-70
198.009,Bluetooth,-68
198.086,Bluetooth,-68
198.088,Bluetooth,-70
198.117,Bluetooth,-69
198.118,Bluetooth,-68
198.152,Bluetooth,-70
198.154,Bluetooth,-71
198.190,Bluetooth,-72
198.192,Bluetooth,-72
198.225,Bluetooth,-71
198.226,Bluetooth,-71
198.266,Bluetooth,-68
198.267,Bluetooth,-69
198.300,Bluetooth,-70
198.302,Bluetooth,-70
198.372,Bluetooth,-69
198.373,Bluetooth,-71
198.403,Bluetooth,-69
198.434,Bluetooth,-70
198.436,Bluetooth,-70
198.505,Bluetooth,-73
198.507,Bluetooth,-73
198.536,Bluetooth,-69
198.538,Bluetooth,-69
198.637,Bluetooth,-68
198.638,Bluetooth,-69
198.673,Bluetooth,-67
198.675,Bluetooth,-68
198.707,Bluetooth,-74
198.708,Bluetooth,-73
198.737,Bluetooth,-71
198.738,Bluetooth,-72
198.767,Bluetooth,-69
198.769,Bluetooth,-70
198.860,Bluetooth,-71
198.863,Bluetooth,-71
198.897,Bluetooth,-71
198.899,Bluetooth,-70
198.959,Bluetooth,-73
198.961,Bluetooth,-73
198.998,Bluetooth,-69
199.000,Bluetooth,-69
199.036,Bluetooth,-70
199.037,Bluetooth,-70
199.068,Bluetooth,-72
199.070,Bluetooth,-74
199.098,Bluetooth,-70
