Distance,10.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,unknown
RXCarry,unknown
RXPose,unknown
TXPose,unknown
1.514,Bluetooth,-79
1.544,Bluetooth,-78
1.545,Bluetooth,-81
1.575,Bluetooth,-78
1.577,Bluetooth,-77
1.605,Bluetooth,-78
1.607,Bluetooth,-77
1.637,Bluetooth,-80
1.638,Bluetooth,-78
1.672,Bluetooth,-77
1.674,Bluetooth,-77
1.703,Bluetooth,-78
1.704,Bluetooth,-76
1.733,Bluetooth,-77
1.734,Bluetooth,-78
1.764,Bluetooth,-79
1.765,Bluetooth,-78
1.796,Bluetooth,-77
1.798,Bluetooth,-76
1.832,Bluetooth,-78
1.833,Bluetooth,-77
1.863,Bluetooth,-77
1.864,Bluetooth,-77
1.891,Bluetooth,-81
1.892,Bluetooth,-79
1.925,Bluetooth,-77
1.927,Bluetooth,-78
1.959,Bluetooth,-78
1.960,Bluetooth,-77
1.992,Bluetooth,-79
1.993,Bluetooth,-80
2.025,Bluetooth,-79
2.026,Bluetooth,-80
2.060,Bluetooth,-78
2.061,Bluetooth,-77
2.088,Bluetooth,-78
2.091,Bluetooth,-80
2.117,Bluetooth,-79
2.118,Bluetooth,-79
2.148,Bluetooth,-78
2.149,Bluetooth,-78
2.178,Bluetooth,-79
2.179,Bluetooth,-78
2.212,Bluetooth,-78
2.213,Bluetooth,-78
2.244,Bluetooth,-79
2.245,Bluetooth,-79
2.279,Bluetooth,-78
2.280,Bluetooth,-77
2.310,Bluetooth,-78
2.311,Bluetooth,-78
2.340,Bluetooth,-77
2.341,Bluetooth,-78
2.371,Bluetooth,-80
2.372,Bluetooth,-80
2.402,Bluetooth,-76
2.403,Bluetooth,-77
2.436,Bluetooth,-77
2.437,Bluetooth,-77
2.467,Bluetooth,-80
2.468,Bluetooth,-79
2.500,Bluetooth,-80
2.501,Bluetooth,-80
2.535,Bluetooth,-77
2.536,Bluetooth,-76
2.570,Bluetooth,-78
2.571,Bluetooth,-78
2.604,Bluetooth,-81
2.606,Bluetooth,-79
2.638,Bluetooth,-77
2.640,Bluetooth,-76
2.673,Bluetooth,-78
2.675,Bluetooth,-77
2.731,Bluetooth,-79
2.732,Bluetooth,-79
2.764,Bluetooth,-77
2.765,Bluetooth,-76
2.795,Bluetooth,-78
2.796,Bluetooth,-78
2.857,Bluetooth,-80
2.858,Bluetooth,-78
2.890,Bluetooth,-77
2.892,Bluetooth,-76
2.957,Bluetooth,-81
2.958,Bluetooth,-81
3.085,Bluetooth,-82
3.086,Bluetooth,-82
3.117,Bluetooth,-77
3.118,Bluetooth,-76
3.213,Bluetooth,-81
3.214,Bluetooth,-81
3.281,Bluetooth,-78
3.282,Bluetooth,-78
3.313,Bluetooth,-81
3.313,Bluetooth,-81
3.416,Bluetooth,-78
3.417,Bluetooth,-78
3.483,Bluetooth,-77
3.484,Bluetooth,-76
3.513,Bluetooth,-79
3.514,Bluetooth,-79
3.544,Bluetooth,-78
3.545,Bluetooth,-78
3.577,Bluetooth,-82
3.578,Bluetooth,-80
3.609,Bluetooth,-77
3.610,Bluetooth,-75
3.641,Bluetooth,-79
3.642,Bluetooth,-77
3.673,Bluetooth,-81
3.675,Bluetooth,-82
3.706,Bluetooth,-77
3.708,Bluetooth,-76
3.736,Bluetooth,-76
3.737,Bluetooth,-76
3.766,Bluetooth,-77
3.766,Bluetooth,-78
3.856,Bluetooth,-76
3.856,Bluetooth,-77
3.889,Bluetooth,-76
3.889,Bluetooth,-77
3.917,Bluetooth,-81
3.918,Bluetooth,-81
3.949,Bluetooth,-75
3.950,Bluetooth,-76
3.979,Bluetooth,-77
3.980,Bluetooth,-77
