Distance,4.0
TXDevice,iPhone6s
TXPower,12
RXDevice,iPhone6s
TXCarry,pocket
RXCarry,hand
RXPose,standing
TXPose,standing
2.011,Bluetooth,-73
2.012,Bluetooth,-73
2.045,Bluetooth,-76
2.046,Bluetooth,-76
2.074,Bluetooth,-66
2.075,Bluetooth,-66
2.105,Bluetooth,-73
2.105,Bluetooth,-72
2.166,Bluetooth,-75
2.167,Bluetooth,-75
2.198,Bluetooth,-66
2.199,Bluetooth,-67
2.230,Bluetooth,-72
2.230,Bluetooth,-73
2.263,Bluetooth,-75
2.264,Bluetooth,-75
2.293,Bluetooth,-77
2.295,Bluetooth,-76
2.325,Bluetooth,-67
2.328,Bluetooth,-67
2.355,Bluetooth,-74
2.356,Bluetooth,-72
2.384,Bluetooth,-76
2.385,Bluetooth,-75
2.415,Bluetooth,-75
2.416,Bluetooth,-76
2.449,Bluetooth,-68
2.450,Bluetooth,-67
2.482,Bluetooth,-73
2.482,Bluetooth,-72
2.511,Bluetooth,-76
2.513,Bluetooth,-76
2.544,Bluetooth,-67
2.546,Bluetooth,-67
2.577,Bluetooth,126
2.610,Bluetooth,-73
2.611,Bluetooth,-72
2.637,Bluetooth,-76
2.638,Bluetooth,-75
2.674,Bluetooth,-65
2.676,Bluetooth,-66
2.703,Bluetooth,-74
2.704,Bluetooth,-73
2.768,Bluetooth,-77
2.769,Bluetooth,-78
2.801,Bluetooth,-67
2.802,Bluetooth,-68
2.833,Bluetooth,-74
2.834,Bluetooth,-74
2.863,Bluetooth,-77
2.864,Bluetooth,-76
2.896,Bluetooth,-69
2.899,Bluetooth,-68
2.931,Bluetooth,-68
2.932,Bluetooth,-69
2.963,Bluetooth,-75
2.965,Bluetooth,-74
2.993,Bluetooth,-77
2.993,Bluetooth,-79
3.019,Bluetooth,-68
3.019,Bluetooth,-66
3.085,Bluetooth,-74
3.085,Bluetooth,-73
3.114,Bluetooth,-78
3.115,Bluetooth,-78
3.146,Bluetooth,-69
3.146,Bluetooth,-69
3.178,Bluetooth,-75
3.178,Bluetooth,-74
3.242,Bluetooth,-79
3.242,Bluetooth,-79
3.274,Bluetooth,-68
3.275,Bluetooth,-69
3.303,Bluetooth,-76
3.303,Bluetooth,-76
3.363,Bluetooth,-80
3.364,Bluetooth,-80
3.426,Bluetooth,-78
3.426,Bluetooth,-78
3.486,Bluetooth,-79
3.486,Bluetooth,-79
3.516,Bluetooth,-69
3.516,Bluetooth,-69
3.551,Bluetooth,-78
3.551,Bluetooth,-77
3.579,Bluetooth,-79
3.580,Bluetooth,-79
3.610,Bluetooth,-77
3.610,Bluetooth,-78
3.640,Bluetooth,-70
3.640,Bluetooth,-69
3.671,Bluetooth,-78
3.671,Bluetooth,-77
3.699,Bluetooth,-78
3.700,Bluetooth,-79
3.735,Bluetooth,-70
3.736,Bluetooth,-69
3.765,Bluetooth,-71
3.765,Bluetooth,-69
3.799,Bluetooth,-77
3.800,Bluetooth,-77
3.830,Bluetooth,-79
3.830,Bluetooth,-79
3.862,Bluetooth,-69
3.863,Bluetooth,-70
3.893,Bluetooth,-69
3.893,Bluetooth,-69
3.925,Bluetooth,-77
3.925,Bluetooth,-77
3.956,Bluetooth,-78
3.957,Bluetooth,-79
51.493,Bluetooth,-64
51.495,Bluetooth,-65
51.556,Bluetooth,-66
51.557,Bluetooth,-67
51.587,Bluetooth,-66
51.588,Bluetooth,-67
51.616,Bluetooth,-63
51.617,Bluetooth,-65
51.677,Bluetooth,-66
51.678,Bluetooth,-66
51.712,Bluetooth,-65
51.713,Bluetooth,-66
51.744,Bluetooth,-62
51.745,Bluetooth,-63
51.774,Bluetooth,-62
51.776,Bluetooth,-61
51.806,Bluetooth,-66
51.807,Bluetooth,-66
51.834,Bluetooth,-63
51.836,Bluetooth,-63
51.867,Bluetooth,-61
51.868,Bluetooth,-63
51.935,Bluetooth,126
52.062,Bluetooth,-65
52.063,Bluetooth,-67
52.181,Bluetooth,-65
52.279,Bluetooth,-65
52.280,Bluetooth,-65
52.341,Bluetooth,127
52.405,Bluetooth,-64
52.406,Bluetooth,-66
52.465,Bluetooth,-61
52.499,Bluetooth,-62
52.500,Bluetooth,-62
52.530,Bluetooth,-64
52.531,Bluetooth,-65
52.562,Bluetooth,-61
52.563,Bluetooth,-64
52.620,Bluetooth,-62
52.622,Bluetooth,-62
52.650,Bluetooth,-64
52.651,Bluetooth,-64
52.679,Bluetooth,-62
52.681,Bluetooth,-63
52.715,Bluetooth,-61
52.716,Bluetooth,-62
52.747,Bluetooth,-60
52.748,Bluetooth,-60
52.781,Bluetooth,-64
52.782,Bluetooth,-65
52.812,Bluetooth,-61
52.813,Bluetooth,-63
52.840,Bluetooth,-61
52.841,Bluetooth,-61
52.875,Bluetooth,-64
52.876,Bluetooth,-64
52.906,Bluetooth,-64
52.907,Bluetooth,-65
52.938,Bluetooth,-61
52.939,Bluetooth,-64
52.972,Bluetooth,-60
52.973,Bluetooth,-61
53.002,Bluetooth,-64
53.003,Bluetooth,-65
53.033,Bluetooth,-62
53.034,Bluetooth,-62
53.068,Bluetooth,-60
53.069,Bluetooth,-61
53.102,Bluetooth,-61
53.103,Bluetooth,-62
53.136,Bluetooth,-64
53.137,Bluetooth,-65
53.166,Bluetooth,-62
53.167,Bluetooth,-63
53.197,Bluetooth,-62
53.198,Bluetooth,-63
53.231,Bluetooth,-62
53.232,Bluetooth,-62
53.264,Bluetooth,-64
53.265,Bluetooth,-64
53.292,Bluetooth,-62
53.294,Bluetooth,-62
53.327,Bluetooth,-62
53.329,Bluetooth,-62
53.357,Bluetooth,-65
53.358,Bluetooth,-65
53.387,Bluetooth,-64
53.388,Bluetooth,-66
53.421,Bluetooth,-62
53.422,Bluetooth,-63
53.455,Bluetooth,-62
53.456,Bluetooth,-61
53.486,Bluetooth,-63
53.487,Bluetooth,-65
53.517,Bluetooth,-63
53.518,Bluetooth,-64
53.548,Bluetooth,-63
53.550,Bluetooth,-63
53.582,Bluetooth,-61
53.583,Bluetooth,-61
53.617,Bluetooth,-64
53.618,Bluetooth,-65
53.648,Bluetooth,-62
53.650,Bluetooth,-63
53.680,Bluetooth,-60
53.681,Bluetooth,-63
53.869,Bluetooth,-64
53.870,Bluetooth,-65
53.899,Bluetooth,-63
53.900,Bluetooth,-63
53.966,Bluetooth,-64
53.967,Bluetooth,-65
53.994,Bluetooth,-63
53.996,Bluetooth,-65
54.026,Bluetooth,-64
54.030,Bluetooth,-64
54.120,Bluetooth,-64
54.121,Bluetooth,-65
54.183,Bluetooth,-62
54.184,Bluetooth,-62
54.248,Bluetooth,-65
54.249,Bluetooth,-66
54.278,Bluetooth,-62
54.279,Bluetooth,-64
54.313,Bluetooth,-61
54.313,Bluetooth,-62
54.343,Bluetooth,-64
54.344,Bluetooth,-65
54.372,Bluetooth,-64
54.373,Bluetooth,-66
54.404,Bluetooth,-62
54.405,Bluetooth,-63
54.435,Bluetooth,-63
54.436,Bluetooth,-64
54.466,Bluetooth,-64
54.467,Bluetooth,-64
54.494,Bluetooth,-64
54.495,Bluetooth,-65
54.526,Bluetooth,-64
54.528,Bluetooth,-64
54.556,Bluetooth,-65
54.557,Bluetooth,-65
54.587,Bluetooth,-64
54.589,Bluetooth,-63
54.615,Bluetooth,-65
54.616,Bluetooth,-66
54.649,Bluetooth,-63
54.650,Bluetooth,-63
54.680,Bluetooth,-64
54.681,Bluetooth,-64
54.713,Bluetooth,-65
54.714,Bluetooth,-65
54.741,Bluetooth,-65
54.742,Bluetooth,-66
54.773,Bluetooth,-63
54.774,Bluetooth,-63
54.804,Bluetooth,-64
54.805,Bluetooth,-64
54.836,Bluetooth,127
54.867,Bluetooth,-65
54.868,Bluetooth,-66
54.899,Bluetooth,127
54.934,Bluetooth,-64
54.935,Bluetooth,-64
54.966,Bluetooth,127
54.999,Bluetooth,127
55.029,Bluetooth,127
55.062,Bluetooth,-64
55.063,Bluetooth,-64
55.092,Bluetooth,127
55.123,Bluetooth,-63
55.124,Bluetooth,-65
55.153,Bluetooth,127
55.186,Bluetooth,-64
55.187,Bluetooth,-64
55.215,Bluetooth,128
55.249,Bluetooth,-63
55.249,Bluetooth,-62
55.281,Bluetooth,127
55.345,Bluetooth,-66
55.346,Bluetooth,-67
55.377,Bluetooth,-63
55.379,Bluetooth,-64
55.411,Bluetooth,-64
55.412,Bluetooth,-64
55.440,Bluetooth,-65
55.441,Bluetooth,-68
110.081,Bluetooth,-71
110.082,Bluetooth,-72
110.109,Bluetooth,-62
110.110,Bluetooth,-63
110.143,Bluetooth,-60
110.144,Bluetooth,-60
110.173,Bluetooth,-60
110.174,Bluetooth,-60
110.209,Bluetooth,-72
110.210,Bluetooth,-72
110.235,Bluetooth,-63
110.236,Bluetooth,-63
110.271,Bluetooth,-60
110.272,Bluetooth,-60
110.304,Bluetooth,-69
110.305,Bluetooth,-70
110.369,Bluetooth,-63
110.370,Bluetooth,-64
110.402,Bluetooth,-59
110.403,Bluetooth,-59
110.434,Bluetooth,-70
110.435,Bluetooth,-71
110.468,Bluetooth,-63
110.469,Bluetooth,-64
110.499,Bluetooth,-59
110.501,Bluetooth,-59
110.565,Bluetooth,-69
110.567,Bluetooth,-70
110.596,Bluetooth,-62
110.598,Bluetooth,-64
110.628,Bluetooth,-59
110.629,Bluetooth,-59
110.659,Bluetooth,-69
110.660,Bluetooth,-70
110.689,Bluetooth,-68
110.690,Bluetooth,-70
110.720,Bluetooth,-61
110.721,Bluetooth,-63
110.750,Bluetooth,-59
110.751,Bluetooth,-59
110.782,Bluetooth,-69
110.784,Bluetooth,-69
110.814,Bluetooth,-69
110.816,Bluetooth,-69
110.848,Bluetooth,-62
110.849,Bluetooth,-62
110.878,Bluetooth,-59
110.879,Bluetooth,-59
110.909,Bluetooth,-68
110.910,Bluetooth,-69
110.939,Bluetooth,-62
110.941,Bluetooth,-63
110.974,Bluetooth,-62
110.975,Bluetooth,-62
111.004,Bluetooth,-59
111.006,Bluetooth,-59
111.035,Bluetooth,-69
111.036,Bluetooth,-70
111.064,Bluetooth,-62
111.065,Bluetooth,-62
111.098,Bluetooth,-60
111.100,Bluetooth,-59
111.132,Bluetooth,-59
111.134,Bluetooth,-59
111.163,Bluetooth,-69
111.165,Bluetooth,-69
111.193,Bluetooth,-62
111.194,Bluetooth,-63
111.226,Bluetooth,-58
111.227,Bluetooth,-59
111.261,Bluetooth,-70
111.263,Bluetooth,-70
111.291,Bluetooth,-69
111.292,Bluetooth,-68
111.323,Bluetooth,-61
111.324,Bluetooth,-63
111.354,Bluetooth,-59
111.355,Bluetooth,-59
111.386,Bluetooth,-69
111.387,Bluetooth,-69
111.445,Bluetooth,-62
111.447,Bluetooth,-63
111.477,Bluetooth,-59
111.478,Bluetooth,-59
111.513,Bluetooth,-68
111.515,Bluetooth,-69
111.541,Bluetooth,-61
111.543,Bluetooth,-64
111.572,Bluetooth,-62
111.573,Bluetooth,-64
111.606,Bluetooth,-59
111.607,Bluetooth,-59
111.636,Bluetooth,-67
111.637,Bluetooth,-69
111.665,Bluetooth,-62
111.667,Bluetooth,-65
111.697,Bluetooth,-59
111.698,Bluetooth,-59
111.730,Bluetooth,-60
111.732,Bluetooth,-59
111.764,Bluetooth,-69
111.766,Bluetooth,-68
111.797,Bluetooth,-63
111.799,Bluetooth,-64
111.866,Bluetooth,-67
111.867,Bluetooth,-69
111.927,Bluetooth,-63
111.928,Bluetooth,-64
111.962,Bluetooth,-59
111.963,Bluetooth,-60
112.024,Bluetooth,-63
112.025,Bluetooth,-64
112.124,Bluetooth,-69
112.125,Bluetooth,-70
112.186,Bluetooth,-60
112.187,Bluetooth,-60
112.283,Bluetooth,-63
112.284,Bluetooth,-63
112.352,Bluetooth,-67
112.353,Bluetooth,-68
112.386,Bluetooth,-63
112.387,Bluetooth,-64
112.417,Bluetooth,-60
112.418,Bluetooth,-60
112.451,Bluetooth,-59
112.452,Bluetooth,-60
112.486,Bluetooth,-69
112.487,Bluetooth,-69
112.520,Bluetooth,-62
112.521,Bluetooth,-63
112.551,Bluetooth,-59
112.552,Bluetooth,-59
112.584,Bluetooth,-68
112.585,Bluetooth,-69
112.648,Bluetooth,-63
112.649,Bluetooth,-64
112.683,Bluetooth,-60
112.684,Bluetooth,-61
112.716,Bluetooth,-69
112.717,Bluetooth,-69
112.743,Bluetooth,-62
112.744,Bluetooth,-63
112.780,Bluetooth,-60
112.782,Bluetooth,-60
112.812,Bluetooth,-60
112.813,Bluetooth,-60
112.843,Bluetooth,-67
112.844,Bluetooth,-69
112.874,Bluetooth,-63
112.875,Bluetooth,-64
112.908,Bluetooth,-61
112.909,Bluetooth,-60
112.941,Bluetooth,-68
112.942,Bluetooth,-68
112.971,Bluetooth,-67
112.972,Bluetooth,-69
113.004,Bluetooth,-63
113.005,Bluetooth,-64
113.037,Bluetooth,-59
113.038,Bluetooth,-60
113.069,Bluetooth,-69
113.070,Bluetooth,-68
113.098,Bluetooth,-64
113.099,Bluetooth,-64
113.128,Bluetooth,-63
113.129,Bluetooth,-63
113.158,Bluetooth,-59
113.159,Bluetooth,-60
113.193,Bluetooth,-68
113.194,Bluetooth,-69
113.221,Bluetooth,-63
113.223,Bluetooth,-63
113.254,Bluetooth,-63
113.255,Bluetooth,-63
113.286,Bluetooth,-60
113.287,Bluetooth,-58
113.319,Bluetooth,-66
113.320,Bluetooth,-69
113.352,Bluetooth,-62
113.353,Bluetooth,-64
113.386,Bluetooth,-59
113.387,Bluetooth,-59
113.421,Bluetooth,-67
113.422,Bluetooth,-67
113.454,Bluetooth,-68
113.455,Bluetooth,-67
113.486,Bluetooth,-63
113.487,Bluetooth,-64
113.516,Bluetooth,-59
113.517,Bluetooth,-59
113.547,Bluetooth,-66
113.549,Bluetooth,-67
113.577,Bluetooth,127
113.609,Bluetooth,-63
113.610,Bluetooth,-63
113.643,Bluetooth,-59
113.644,Bluetooth,-59
113.674,Bluetooth,-66
113.675,Bluetooth,-64
113.703,Bluetooth,-62
113.704,Bluetooth,-64
113.768,Bluetooth,-59
113.769,Bluetooth,-60
113.798,Bluetooth,-66
113.799,Bluetooth,-67
113.829,Bluetooth,-63
113.830,Bluetooth,-64
113.863,Bluetooth,-59
113.866,Bluetooth,-58
113.894,Bluetooth,-59
113.895,Bluetooth,-59
113.924,Bluetooth,-65
113.925,Bluetooth,-65
113.953,Bluetooth,-63
113.954,Bluetooth,-63
113.985,Bluetooth,-57
113.986,Bluetooth,-58
114.015,Bluetooth,-59
114.016,Bluetooth,-58
114.050,Bluetooth,-64
114.052,Bluetooth,-64
163.912,Bluetooth,-65
163.913,Bluetooth,-66
163.943,Bluetooth,-65
163.943,Bluetooth,-66
163.974,Bluetooth,-68
163.974,Bluetooth,-68
164.004,Bluetooth,-68
164.006,Bluetooth,-69
164.037,Bluetooth,-65
164.038,Bluetooth,-67
164.070,Bluetooth,-66
164.073,Bluetooth,-66
164.100,Bluetooth,-68
164.101,Bluetooth,-69
164.132,Bluetooth,-65
164.133,Bluetooth,-65
164.197,Bluetooth,-66
164.198,Bluetooth,-67
164.228,Bluetooth,-69
164.229,Bluetooth,-69
164.257,Bluetooth,-65
164.258,Bluetooth,-66
164.291,Bluetooth,-66
164.292,Bluetooth,-67
164.321,Bluetooth,-66
164.322,Bluetooth,-67
164.355,Bluetooth,-70
164.356,Bluetooth,-69
164.385,Bluetooth,-65
164.385,Bluetooth,-66
164.416,Bluetooth,-66
164.419,Bluetooth,-67
164.448,Bluetooth,-69
164.450,Bluetooth,-69
164.478,Bluetooth,-69
164.480,Bluetooth,-69
164.510,Bluetooth,-64
164.511,Bluetooth,-66
164.541,Bluetooth,-66
164.542,Bluetooth,-68
164.573,Bluetooth,-69
164.574,Bluetooth,-69
164.605,Bluetooth,-69
164.606,Bluetooth,-70
164.636,Bluetooth,-65
164.637,Bluetooth,-67
164.668,Bluetooth,-67
164.669,Bluetooth,-67
164.702,Bluetooth,-70
164.703,Bluetooth,-70
164.732,Bluetooth,-65
164.733,Bluetooth,-67
164.764,Bluetooth,-64
164.765,Bluetooth,-67
164.796,Bluetooth,-68
164.797,Bluetooth,-68
164.830,Bluetooth,-70
164.831,Bluetooth,-71
164.864,Bluetooth,-65
164.865,Bluetooth,-66
164.934,Bluetooth,-70
164.936,Bluetooth,-70
165.031,Bluetooth,-68
165.032,Bluetooth,-68
165.063,Bluetooth,-69
165.064,Bluetooth,-71
165.098,Bluetooth,-65
165.102,Bluetooth,-67
165.134,Bluetooth,-68
165.136,Bluetooth,-69
165.199,Bluetooth,-69
165.202,Bluetooth,-70
165.229,Bluetooth,-66
165.230,Bluetooth,-67
165.264,Bluetooth,-68
165.265,Bluetooth,-68
165.297,Bluetooth,-71
165.298,Bluetooth,-71
165.358,Bluetooth,-66
165.359,Bluetooth,-67
165.390,Bluetooth,-67
165.391,Bluetooth,-67
165.421,Bluetooth,-70
165.423,Bluetooth,-70
165.450,Bluetooth,-65
165.452,Bluetooth,-67
165.481,Bluetooth,-64
165.483,Bluetooth,-67
165.515,Bluetooth,-68
165.517,Bluetooth,-69
165.549,Bluetooth,-71
165.552,Bluetooth,-70
165.583,Bluetooth,-65
165.586,Bluetooth,-67
165.618,Bluetooth,-68
165.620,Bluetooth,-69
165.677,Bluetooth,-70
165.678,Bluetooth,-70
165.707,Bluetooth,-64
165.708,Bluetooth,-67
165.738,Bluetooth,-67
165.739,Bluetooth,-67
165.769,Bluetooth,-70
165.771,Bluetooth,-69
165.803,Bluetooth,-69
165.804,Bluetooth,-71
165.832,Bluetooth,-65
165.833,Bluetooth,-67
165.865,Bluetooth,-68
165.866,Bluetooth,-68
165.899,Bluetooth,-69
165.902,Bluetooth,-69
165.928,Bluetooth,-66
165.930,Bluetooth,-67
165.958,Bluetooth,-66
165.959,Bluetooth,-67
165.989,Bluetooth,-68
165.990,Bluetooth,-69
166.024,Bluetooth,-69
166.057,Bluetooth,-64
166.058,Bluetooth,-66
166.088,Bluetooth,-69
166.089,Bluetooth,-68
166.118,Bluetooth,-67
166.119,Bluetooth,-68
166.148,Bluetooth,-70
166.149,Bluetooth,-70
166.176,Bluetooth,-65
166.177,Bluetooth,-67
166.210,Bluetooth,-67
166.211,Bluetooth,-67
166.239,Bluetooth,-69
166.241,Bluetooth,-68
166.273,Bluetooth,-69
166.274,Bluetooth,-70
166.308,Bluetooth,-66
166.309,Bluetooth,-68
166.343,Bluetooth,-69
166.344,Bluetooth,-68
166.373,Bluetooth,-71
166.374,Bluetooth,-70
166.438,Bluetooth,-66
166.439,Bluetooth,-68
166.472,Bluetooth,-69
166.473,Bluetooth,-68
166.507,Bluetooth,-68
166.508,Bluetooth,-70
166.536,Bluetooth,-64
166.537,Bluetooth,-67
166.571,Bluetooth,-68
166.572,Bluetooth,-68
166.603,Bluetooth,-68
166.605,Bluetooth,-67
166.638,Bluetooth,-70
166.640,Bluetooth,-68
166.667,Bluetooth,-65
166.669,Bluetooth,-67
166.701,Bluetooth,-67
166.702,Bluetooth,-69
166.732,Bluetooth,-69
166.733,Bluetooth,-70
166.798,Bluetooth,-65
166.799,Bluetooth,-67
166.829,Bluetooth,-67
166.830,Bluetooth,-68
167.116,Bluetooth,-68
167.118,Bluetooth,-69
167.144,Bluetooth,-65
167.144,Bluetooth,-67
167.175,Bluetooth,-67
167.175,Bluetooth,-68
167.210,Bluetooth,-69
167.211,Bluetooth,-71
167.241,Bluetooth,-69
167.242,Bluetooth,-70
167.273,Bluetooth,-66
167.275,Bluetooth,-67
167.304,Bluetooth,-68
167.305,Bluetooth,-68
167.339,Bluetooth,-68
167.340,Bluetooth,-71
167.498,Bluetooth,-65
167.499,Bluetooth,-67
167.531,Bluetooth,-68
167.532,Bluetooth,-68
167.562,Bluetooth,-66
167.563,Bluetooth,-67
167.596,Bluetooth,-69
167.597,Bluetooth,-68
167.628,Bluetooth,-66
167.629,Bluetooth,-68
167.658,Bluetooth,-69
167.659,Bluetooth,-68
167.690,Bluetooth,-69
167.691,Bluetooth,-70
167.721,Bluetooth,-70
167.722,Bluetooth,-70
167.753,Bluetooth,-67
167.755,Bluetooth,-69
167.789,Bluetooth,-71
167.790,Bluetooth,-71
167.821,Bluetooth,-71
167.822,Bluetooth,-70
167.854,Bluetooth,-69
167.855,Bluetooth,-68
167.883,Bluetooth,-70
167.885,Bluetooth,-70
211.351,Bluetooth,-79
211.353,Bluetooth,-79
211.383,Bluetooth,-82
211.384,Bluetooth,-81
211.415,Bluetooth,-97
211.417,Bluetooth,-95
211.448,Bluetooth,-80
211.449,Bluetooth,-80
211.478,Bluetooth,126
211.479,Bluetooth,-83
211.510,Bluetooth,-84
211.511,Bluetooth,-85
211.543,Bluetooth,-92
211.543,Bluetooth,-92
211.571,Bluetooth,-80
211.572,Bluetooth,-78
211.605,Bluetooth,-85
211.606,Bluetooth,-83
211.634,Bluetooth,-93
211.635,Bluetooth,-94
211.664,Bluetooth,-93
211.666,Bluetooth,-93
211.696,Bluetooth,-79
211.697,Bluetooth,-79
211.731,Bluetooth,-84
211.732,Bluetooth,-84
211.760,Bluetooth,-94
211.761,Bluetooth,-97
211.797,Bluetooth,-79
211.798,Bluetooth,-79
211.831,Bluetooth,-80
211.832,Bluetooth,-79
211.862,Bluetooth,-83
211.863,Bluetooth,-83
211.894,Bluetooth,-98
211.895,Bluetooth,-98
211.925,Bluetooth,-80
211.926,Bluetooth,-79
211.958,Bluetooth,-84
211.959,Bluetooth,-83
211.989,Bluetooth,-82
211.991,Bluetooth,-82
212.049,Bluetooth,-81
212.050,Bluetooth,-81
212.081,Bluetooth,-82
212.082,Bluetooth,-83
212.112,Bluetooth,-83
212.113,Bluetooth,-83
212.142,Bluetooth,-98
212.143,Bluetooth,-98
212.174,Bluetooth,-81
212.175,Bluetooth,-81
212.205,Bluetooth,-83
212.206,Bluetooth,-84
212.237,Bluetooth,-95
212.238,Bluetooth,-97
212.267,Bluetooth,-95
212.268,Bluetooth,-94
212.301,Bluetooth,-78
212.301,Bluetooth,-77
212.332,Bluetooth,-82
212.333,Bluetooth,-82
212.362,Bluetooth,-94
212.363,Bluetooth,-95
212.394,Bluetooth,-79
212.395,Bluetooth,-77
212.427,Bluetooth,-79
212.428,Bluetooth,-78
212.459,Bluetooth,-82
212.460,Bluetooth,-81
212.487,Bluetooth,-96
212.489,Bluetooth,-94
212.523,Bluetooth,-80
212.524,Bluetooth,-79
212.556,Bluetooth,-82
212.557,Bluetooth,-84
212.585,Bluetooth,-82
212.586,Bluetooth,-82
212.613,Bluetooth,-99
212.614,Bluetooth,-96
212.648,Bluetooth,-79
212.649,Bluetooth,-81
212.683,Bluetooth,-81
212.684,Bluetooth,-81
212.779,Bluetooth,-80
212.780,Bluetooth,-80
212.815,Bluetooth,-82
212.816,Bluetooth,-80
212.878,Bluetooth,-80
212.879,Bluetooth,-80
212.909,Bluetooth,-80
212.910,Bluetooth,-79
212.940,Bluetooth,-80
212.941,Bluetooth,-81
213.002,Bluetooth,-79
213.003,Bluetooth,-79
213.035,Bluetooth,-81
213.036,Bluetooth,-80
213.068,Bluetooth,-79
213.070,Bluetooth,-79
213.136,Bluetooth,-81
213.138,Bluetooth,-78
213.165,Bluetooth,-79
213.166,Bluetooth,-78
213.198,Bluetooth,-102
213.199,Bluetooth,-99
213.227,Bluetooth,-99
213.228,Bluetooth,-98
213.260,Bluetooth,-80
213.261,Bluetooth,-81
213.293,Bluetooth,-78
213.293,Bluetooth,-78
213.322,Bluetooth,-95
213.323,Bluetooth,-94
213.352,Bluetooth,-94
213.354,Bluetooth,-94
213.383,Bluetooth,-79
213.384,Bluetooth,-80
213.413,Bluetooth,-76
213.414,Bluetooth,-78
213.443,Bluetooth,-90
213.444,Bluetooth,-90
213.476,Bluetooth,-81
213.477,Bluetooth,-81
213.512,Bluetooth,-83
213.513,Bluetooth,-81
213.545,Bluetooth,-79
213.546,Bluetooth,-78
213.576,Bluetooth,-90
213.577,Bluetooth,-88
213.610,Bluetooth,-81
213.611,Bluetooth,-82
213.641,Bluetooth,-78
213.643,Bluetooth,-79
213.672,Bluetooth,-79
213.674,Bluetooth,-79
213.701,Bluetooth,-86
213.702,Bluetooth,-87
213.734,Bluetooth,-80
213.736,Bluetooth,-81
213.770,Bluetooth,-79
213.772,Bluetooth,-79
213.800,Bluetooth,-87
213.801,Bluetooth,-87
213.834,Bluetooth,-82
213.834,Bluetooth,-81
